filename,bmean_bins0,bmean_bins1,bmean_bins2,bmean_bins3,bmean_bins4,bmean_bins5,bmean_bins6,bmean_bins7,bstd_bins0,bstd_bins1,bstd_bins2,bstd_bins3,bstd_bins4,bstd_bins5,bstd_bins6,bstd_bins7,bskew_bins0,bskew_bins1,bskew_bins2,bskew_bins3,bskew_bins4,bskew_bins5,bskew_bins6,bskew_bins7,bkurto_bins0,bkurto_bins1,bkurto_bins2,bkurto_bins3,bkurto_bins4,bkurto_bins5,bkurto_bins6,bkurto_bins7,class
transformed_image_covid_202.png,118.636042,186.9937776,0,231.384021,35.05309922,232.5,51.17144407,217.8153185,24.64907184,17.69955827,0,12.04192669,24.84369954,0.353553391,44.63893681,29.25015711,27.07482458,19.92963876,0,14.37737739,26.71974563,0.396850263,52.83120919,32.40341709,28.99567825,21.64343831,0,16.23062563,28.31624457,0.420448208,59.47476448,35.02538539,0
transformed_image_covid_203.png,102.1607188,181.908372,0,224.833448,25.94836042,185,53.65608192,203.8742929,23.1231355,19.43372931,0,9.236807835,24.00581995,26.87005769,43.55609214,26.65945883,25.52035158,21.70049468,0,11.30861691,27.01815079,30.16061999,50.36658631,29.36963675,27.36133602,23.47611,0,13.78109698,29.99237521,31.95406378,55.8993838,31.70961513,0
transformed_image_covid_204.png,82.32317969,163.4895093,0,221.458312,11.86836578,141,46.3509865,193.4477848,18.55817195,23.6390208,0,9.704064105,17.99204339,12.72792206,37.80215721,31.75921301,21.07882015,26.11193162,0,12.43049485,20.72964369,14.28660947,41.45357446,35.45570286,23.44029767,28.05600267,0,15.42427668,23.62281069,15.13613547,44.47369183,38.6402449,0
transformed_image_covid_205.png,46.60280015,151.0897704,77.88888889,222.2949973,0.112592052,157.5,39.12296716,180.6126206,34.19949049,21.15411903,12.24939376,13.24757405,1.875841031,18.03122292,31.6635353,38.21917008,36.88350814,23.38407672,13.61508452,18.4040799,5.457303367,20.23936341,34.48898907,42.09085891,38.84435548,25.14295689,14.59684573,24.36552727,9.821136468,21.44285859,36.62653365,45.14983829,0
transformed_image_covid_206.png,91.75521928,177.3825413,0,211.541431,11.45057514,0,56.23791045,198.3101109,25.92630401,19.38390744,0,6.483621018,16.66754535,0,38.27854992,24.84559208,28.7382185,21.68209874,0,9.219203143,19.27415376,0,42.56547971,27.87464129,31.14444196,23.40635997,0,12.29209924,22.02190611,0,45.89784526,30.59395562,0
transformed_image_covid_207.png,76.08763488,158.5547008,109.0833333,209.4682888,2.288357432,132,55.45270769,196.8011811,27.62330882,16.90006396,12.49701913,9.960632355,6.957310021,0,36.13067025,29.96640481,30.75778586,18.82252813,15.9484226,13.02687759,10.4585219,0,39.8220201,35.05971222,33.3028895,20.36827013,18.83920372,16.51770599,13.99108708,0,42.74347345,39.53329939,0
transformed_image_covid_208.png,40.08138196,144.0356973,78.19354839,212.6905927,0.065158091,142.75,29.36952117,187.1728593,33.16464321,23.98723551,13.63402436,14.38520694,1.476081887,21.57404079,29.17864193,35.48746131,35.6925926,26.42105215,16.04489019,20.96636606,4.60581734,23.3725703,32.34844631,40.34067703,37.46260018,28.31901033,18.24055284,28.09181808,8.586812056,24.61169928,35.17771802,44.59751527,0
transformed_image_covid_209.png,106.1928695,182.8509473,0,223.3926217,27.92969917,146,59.8996037,204.193347,23.95692964,19.13506868,0,8.33927603,24.66320884,0,44.51248166,24.07430052,26.31794825,21.3949853,0,10.23298657,26.94796484,0,48.69656304,26.74311228,28.13500365,23.1307224,0,12.41837012,29.18467962,0,52.00749235,29.01446092,0
transformed_image_covid_210.png,92.12164804,173.4419045,0,217.3697432,19.28913885,0,51.54789368,192.0038299,19.22197411,23.24337658,0,5.709090361,23.05126937,0,38.11688388,29.94256797,21.52855967,25.76515735,0,8.302182091,25.14285566,0,41.77872041,33.47547064,23.60234643,27.74268897,0,11.6380667,27.20561361,0,44.61804453,36.59875299,0
transformed_image_covid_211.png,97.42736129,179.9287999,0,232.6393141,47.99159498,169.0769231,53.61204144,192.4364186,17.93299766,23.13478315,0,10.80633623,24.09184394,16.50832614,39.49384699,29.1691745,20.02428415,25.36811303,0,12.84915391,26.80832594,18.26261139,45.95513264,32.34924729,21.84341863,27.13233954,0,15.13514076,29.14444145,19.67069481,50.93533628,34.976839,0
transformed_image_covid_212.png,103.1061176,182.3329022,0,236.1410331,43.68873641,148,55.87747616,208.2533589,22.27522606,19.15085101,0,12.32835524,23.79836495,1.414213562,41.20145054,26.3343329,24.5672926,21.55625437,0,14.42817729,26.53300777,1.587401052,47.40820175,29.61058428,26.36667165,23.46175301,0,16.65007379,28.92023501,1.681792831,52.15643794,32.65723548,0
transformed_image_covid_213.png,98.03777223,176.2999282,0,229.8719905,32.74690325,138,53.11276049,204.7479343,18.98435809,20.90451945,0,9.856298094,25.35831352,1.290994449,40.71355945,27.60238868,21.1863601,23.15104416,0,12.20471341,27.37420183,1.44224957,44.80916702,30.50298375,23.22840656,24.9210093,0,14.62637528,28.98451553,1.542879173,48.09269281,33.0809473,0
transformed_image_covid_214.png,109.9110453,182.9374911,0,225.1488707,18.50822485,160,59.20614683,209.8597162,22.11944941,18.90991622,0,12.48621135,26.27494328,0,45.06054252,25.34063486,24.33363512,21.04141123,0,15.08253575,29.99505593,0,49.16958738,28.84227408,26.09044232,22.70505776,0,17.99178078,33.53951097,0,52.32067645,31.93160432,0
transformed_image_covid_215.png,89.3685663,177.5488332,117.6666667,206.9510863,15.98205563,0,69.88278334,186.4130149,21.40037876,24.5679077,2.428610333,6.113786867,19.6745706,0,38.85334479,28.72194414,23.84725791,26.95174355,2.646035823,8.335634014,22.44012076,0,42.30325757,31.70720295,26.11783631,28.84178312,2.78201463,11.21619958,25.26550086,0,45.18753094,34.15861501,0
transformed_image_covid_216.png,114.3578661,194.1919244,0,246.2931012,83.45483018,175.4166667,67.04471837,241.1219829,23.31083316,20.19246944,0,13.01840975,11.12339134,13.66047421,34.44523137,24.00225386,25.37212434,22.24238735,0,16.16946975,14.85561833,14.92730801,38.27425545,30.97982222,26.96622854,23.79423169,0,19.49367221,18.7413459,15.84089652,41.6638888,36.98357905,0
transformed_image_covid_217.png,79.46376125,160.3386907,90,197.0987698,6.927212763,134.6666667,56.71032809,181.946716,20.49313696,23.67903346,0,9.473380837,13.15310321,8.946342104,31.91073367,31.1233945,23.11471599,26.26416517,0,13.08809924,16.2302227,10.30186596,35.02883657,34.01689455,25.51896104,28.26113333,0,16.46535668,19.72134498,11.18169858,37.41307067,36.3295177,0
transformed_image_covid_218.png,92.77862337,165.5273362,107.75,205.4326028,3.454973015,0,61.85336505,193.8834447,26.58517027,16.82065574,13.86248184,7.681254443,9.843299006,0,40.20686392,27.04644735,28.82502505,18.91393919,15.17738122,10.27018142,14.01417126,0,43.5124025,30.22817353,30.6542434,20.56863871,16.08520022,13.31030246,17.5460001,0,45.93509483,32.90429314,0
transformed_image_covid_219.png,74.88107166,169.8708546,0,194.744288,2.279821812,0,62.46174678,181.8988241,33.34385116,18.28423976,0,5.569085261,6.304750791,0,34.84890681,26.55750694,36.33848379,20.39854811,0,7.784971973,9.558838332,0,38.16538522,29.36273324,38.67922609,22.03362139,0,10.83989581,12.54373694,0,40.68263167,31.66880485,0
transformed_image_covid_220.png,64.37770403,143.1379424,72,162.0731575,1.688102235,143,67.91514909,181.8643229,32.23123902,16.75607575,5.656854249,10.27415203,5.346081709,0,25.85721571,27.70359971,36.68009684,19.32444515,6.349604208,11.69595224,8.536042238,0,28.81712051,32.06530488,40.34100853,21.31052301,6.727171322,13.16749268,11.68343358,0,31.09788651,35.84146608,0
transformed_image_covid_221.png,106.6380876,188.6076818,0,225.5037589,52.08994872,226,67.39281692,214.2811125,22.9476076,15.31703263,0,8.765495078,37.20231331,0,47.47520099,21.7141921,24.8474735,17.16244817,0,10.43849132,39.33106878,0,53.84392119,24.22591115,26.4595641,18.63948433,0,12.18464977,41.12778711,0,59.0548583,26.54530239,0
transformed_image_covid_222.png,91.07190605,178.2945108,116.5,229.185865,38.05158828,167.5,39.96736733,196.6942214,10.47548045,24.69213807,2.474873734,12.42109689,30.97741824,37.5765953,38.85837192,31.1067945,11.85687083,27.94594063,2.777951841,14.75097186,33.23758343,41.03410812,46.2881743,34.54072868,13.16912744,30.55673174,2.943137453,18.1942527,35.02688004,43.54190101,52.11157143,37.43715092,0
transformed_image_covid_223.png,20.21809991,136.4093949,66.24427481,152.9137691,3.327142857,0,59.63006964,174.4506409,30.51721053,19.48698104,17.28965616,15.40697088,7.028144758,0,21.53199278,36.95699538,34.56833147,22.39076732,18.68852133,17.33812172,9.545716094,0,24.26653462,40.28299181,38.35822257,24.72291024,19.70419422,19.18260192,11.48950558,0,26.35911361,43.0063992,0
transformed_image_covid_224.png,112.6691635,172.2656686,0,198.6609999,3.917590116,0,77.66441077,196.6139311,32.65266868,11.84529348,0,6.327717192,8.674200378,0,41.41309973,18.67465994,35.92407841,13.21519975,0,7.412332089,12.34974186,0,45.1575607,21.41823047,38.75124357,14.37418138,0,8.537326401,16.21477877,0,47.95084466,23.82764064,0
transformed_image_covid_225.png,112.1476902,181.3109117,0,210.2777021,22.2055891,0,80.58677165,202.6355163,23.27140603,14.58569081,0,7.381818493,28.07217615,0,41.3856185,25.07350207,25.79845688,16.69410908,0,9.068300197,33.12393074,0,45.72217121,28.0205649,27.80409659,18.31936181,0,10.68017708,36.95287748,0,49.04705131,30.43371693,0
transformed_image_covid_226.png,115.0228216,191.025025,0,205.5279681,48.78011,0,90.26554268,203.226644,24.56892734,12.91282467,0,5.037092963,30.38950909,0,48.88168802,16.40410626,26.53434902,15.26738927,0,6.167073606,33.04641413,0,53.23519403,19.19046554,28.05442391,17.14778037,0,7.388220352,35.39120971,0,56.50670615,21.48852887,0
transformed_image_covid_227.png,137.1631799,199.5450986,0,241.4958219,36.50604552,197.6666667,69.19289461,233.6483951,26.33571504,14.73484566,0,10.05851715,21.21818054,6.889350343,53.96300587,22.74760305,30.83001762,16.33934822,0,11.21250024,25.29827718,7.883485242,60.52549039,26.55079777,34.70995924,17.60265528,0,12.11546443,30.24665358,8.55280448,65.85466514,29.99827756,0
transformed_image_covid_228.png,119.0807728,192.3606029,0,233.0071297,52.42835392,204,68.83702486,207.1757453,25.62209545,17.27741921,0,7.645393469,27.11973538,24.74873734,51.91675081,22.05889127,27.76404565,19.39579443,0,9.278954973,29.02497072,27.77951841,58.95570296,24.0358949,29.42800753,21.04240576,0,11.21272634,30.80955739,29.43137453,64.66180858,25.59005381,0
transformed_image_covid_229.png,65.26199128,163.1811105,91.66666667,193.7208057,1.101468724,0,55.04823343,180.2779042,29.78125587,18.11131752,10.9835757,8.034772699,4.160269152,0,32.1842168,31.47702894,32.61692468,20.08105235,11.64877122,11.01334044,6.991144911,0,35.06205439,34.62360722,34.93490668,21.66232418,12.11216858,14.86276495,9.644122149,0,37.235186,37.24064196,0
transformed_image_covid_230.png,114.4320445,192.1845177,0,245.0631537,64.74907604,218,83.36070622,213.9508719,27.4616106,16.47969712,0,11.29425794,9.196408633,0,47.09078145,25.59911698,29.80746373,18.33705577,0,13.50410387,11.11734042,0,50.98198929,28.17756342,31.55857612,19.75611979,0,15.68859289,13.23234014,0,53.88568683,30.22029331,0
transformed_image_covid_231.png,121.6853783,184.6565253,153.3333333,209.9139179,16.68688708,0,87.4910435,205.7777365,25.78942436,14.86457295,2.26716702,5.993644969,20.46765427,0,46.17941357,19.33460007,28.76657334,16.37340488,2.49656421,7.846385386,23.65109107,0,50.38352774,21.85151949,31.57254206,17.53956416,2.666804091,10.07416857,26.9663617,0,53.59621675,23.98888457,0
transformed_image_covid_232.png,97.00600391,171.6228898,0,199.7659516,12.04104087,0,61.52163682,192.2851156,22.55721165,19.7358293,0,6.074181244,18.67710695,0,41.94445354,25.11467926,25.08702124,22.04704899,0,7.571459031,22.39755971,0,45.33601997,27.42413328,27.33388073,23.7833255,0,9.295895725,25.93286958,0,47.87486735,29.37112345,0
transformed_image_covid_233.png,32.44904236,152.6018596,97,222.3276365,0.014875122,0,37.47412617,181.3327854,34.07409406,20.97946423,0,10.36890706,0.615264914,0,30.82573264,36.66059836,36.83547847,23.56811068,0,14.80210523,2.377859386,0,33.9647674,40.71798709,39.21516932,25.75995762,0,19.89318452,4.820791241,0,36.50095538,44.06935209,0
transformed_image_covid_234.png,31.63208981,153.1890842,83.33333333,200.2517385,0.158271737,145,61.78778482,186.6844257,39.28373747,15.7900297,3.449369239,8.488527529,1.274843788,0,30.44845944,30.8554373,44.03608229,19.83729249,3.908177041,11.02434341,2.990492613,0,33.54888676,33.59369309,48.14440545,22.98372546,4.212536525,14.41339823,5.020350425,0,35.92606816,35.81162804,0
transformed_image_covid_235.png,29.05841742,150.1404375,0,223.5843422,0.021314279,0,33.88662325,178.919662,33.1836731,20.71589333,0,10.76101911,0.872963522,0,30.03173135,38.38205547,36.13408069,23.07796694,0,15.47551419,3.3147585,0,33.12454218,42.55383646,38.77796203,25.06260445,0,21.06273774,6.571140048,0,35.69249743,45.9512073,0
transformed_image_covid_236.png,31.85663082,153.4954878,93.66666667,200.6492831,0.121545274,0,60.74317667,186.1230758,39.33166371,15.98675223,6.113130979,8.376859381,1.218441931,0,31.21379545,30.51219053,44.11273585,20.14361531,6.787339566,11.07031528,3.055643708,0,34.41949953,33.28827439,48.2739175,23.30597056,7.233520419,14.68723622,5.287481695,0,36.85605741,35.52592631,0
transformed_image_covid_237.png,130.571808,187.4402197,0,211.4522585,11.51673678,0,82.89135988,212.1392093,20.72325113,13.21772773,0,7.373954191,19.19920776,0,48.91834026,16.88675576,23.01220733,15.00554307,0,8.305878671,23.3201899,0,53.08263516,20.02052413,25.15933811,16.44144,0,9.090652895,27.0387651,0,56.1213739,22.77527005,0
transformed_image_covid_238.png,112.4380145,177.3666855,112.5,199.5893227,17.23003673,0,79.11386072,198.4396562,23.16595114,13.85570776,6.717514421,6.197293999,23.75130656,0,41.68263596,20.34379973,25.47260839,15.39861555,7.540154997,7.718023585,27.94541254,0,45.84854625,22.68822668,27.53269945,16.58425825,7.988515945,9.058386184,32.1488687,0,49.05833559,24.70520894,0
transformed_image_covid_239.png,121.6876595,190.1014515,0,228.0856251,31.61560694,0,78.70514126,211.0952164,26.0763206,16.49193069,0,8.051549516,24.812547,0,48.07775592,21.90505256,28.71624885,18.41099901,0,10.30523462,28.04823285,0,52.3207965,23.95986012,30.91408964,19.96366748,0,12.86925478,31.73168134,0,55.47207682,25.67651426,0
transformed_image_covid_240.png,115.9534082,189.0999581,0,225.834843,34.34745008,0,68.1944385,207.338838,26.21744263,18.55240806,0,7.98241699,24.91389471,0,48.30429305,22.56313433,28.76360189,20.52183829,0,9.993954361,26.77613913,0,53.19477021,24.65700266,30.73829486,22.05619602,0,12.19261832,28.47084659,0,57.04192378,26.38847343,0
transformed_image_covid_241.png,70.09271634,157.7686048,0,198.0348356,4.970849718,0,39.48650738,159.9178647,19.10374506,26.77041531,0,9.437867951,10.42600632,0,28.50920802,28.48946049,21.37239052,29.77545039,0,11.97827004,13.13966612,0,32.7965392,32.2858205,23.35406761,32.15379423,0,14.43023042,15.79388573,0,36.10177176,35.37957862,0
transformed_image_covid_242.png,87.39724518,169.2394652,95,221.434292,6.422330097,196,53.24858909,199.7930775,23.10803492,19.75783015,0,6.552840355,13.84416835,0,37.53729142,28.44704912,25.95862164,21.87447786,0,9.285568255,18.78377266,0,41.46824897,32.09968857,28.53652847,23.49413973,0,12.55868263,22.82846148,0,44.57064591,35.35144929,0
transformed_image_covid_243.png,97.11972187,182.8087343,0,226.0190407,16.0571746,194.75,58.43183383,210.0020976,23.71107428,19.81147365,0,10.52579845,21.09449669,16.77842737,40.81300184,25.95121592,26.17639967,21.95584877,0,11.7731079,26.38282322,18.77321199,45.07337169,29.48464453,28.17382956,23.65856378,0,13.19329233,31.51655159,20.21927567,48.47533575,32.64392455,0
transformed_image_covid_244.png,48.93813784,149.1099665,83,194.1113737,1.338537913,93,34.57449793,157.7390167,24.1059327,29.99480767,0,11.57997997,4.628645088,0,26.63703242,33.35939072,26.6146734,33.23378406,0,17.38580492,8.104401605,0,29.74002137,36.35735936,28.60391032,35.77294808,0,23.04757166,12.17379036,0,32.26129417,38.68325744,0
transformed_image_covid_245.png,109.3978873,197.5242271,0,232.9329144,42.75383296,0,75.59802254,202.6507475,24.49472472,18.97474991,0,6.342414892,21.90840916,0,47.79477096,22.08760322,27.40744441,21.45048063,0,8.170077622,24.61684252,0,52.11172824,24.23750618,30.25599586,23.49463488,0,10.65662732,26.8562992,0,55.37484723,25.9074003,0
transformed_image_covid_246.png,91.83416499,170.826811,101.5,241.040539,63.90932924,138,56.24466524,177.628986,13.64215325,27.3896456,6.01040764,16.81973459,12.6822876,5.532730891,28.67710444,36.99144081,15.78144283,30.10017494,6.746454471,19.39288945,14.71440508,6.931814674,33.09025598,41.11459454,18.01670844,32.17875125,7.14761953,22.01271012,16.67548436,7.778333638,36.68481136,44.09008263,0
transformed_image_covid_247.png,93.15314183,169.891345,0,205.4118103,9.997161038,131,56.41597987,185.6957041,23.51753412,21.57576896,0,5.183400833,17.28460905,0,36.71199711,23.8715514,25.77692845,24.07369747,0,6.735558329,20.67535013,0,41.2039075,26.87929338,27.60437393,26.00346429,0,8.101457643,23.96346783,0,44.76880937,29.43862154,0
transformed_image_covid_248.png,45.31436215,147.7870507,0,232.4605411,0.57666463,0,32.65817636,164.2888164,24.69126263,30.61679526,0,19.68200075,3.092664252,0,27.72735271,50.33497809,27.36555332,33.92070341,0,23.62524212,6.165345508,0,30.75637158,55.51754313,29.39154909,36.58735836,0,27.33100511,9.834107522,0,33.1827676,59.62758988,0
transformed_image_covid_249.png,43.58423526,93.01976079,0,240.5754813,26.2793497,70.57894737,19.50934901,115.2156902,3.462601779,29.51284471,0,14.31129053,8.276140192,9.599392476,18.73600892,37.59088221,5.277711117,38.60349042,0,21.20167852,9.330324862,10.78265841,21.70478477,43.5824184,7.43507463,46.59824268,0,27.05273751,10.20982439,11.6633154,24.12221171,49.10803597,0
transformed_image_covid_250.png,103.9851071,183.8219202,0,238.3637335,44.01038961,0,44.14377888,215.4781286,20.93106439,20.54665554,0,13.77142705,24.12764252,0,39.31418558,31.59618821,22.94833233,22.64493998,0,15.67454317,26.54907472,0,48.7760147,35.31438172,24.60960512,24.2672748,0,17.70458615,28.588896,0,56.10750722,38.42456253,0
transformed_image_covid_251.png,103.8970111,169.4998567,132,189.827968,5.119970938,0,64.229715,186.6976054,23.80795405,17.83896176,0,6.309956147,11.86055918,0,37.02344863,22.22221693,27.07861155,20.14437732,0,8.221575768,15.82750397,0,40.61689714,26.35187751,29.76967819,21.906945,0,10.69797672,19.31239357,0,43.30463979,29.73658472,0
transformed_image_covid_252.png,86.07630907,169.8370434,0,210.0705982,11.87842542,0,54.04384811,181.203933,21.75010421,22.96516736,0,7.021867638,18.46122757,0,37.33181631,28.22778807,23.93473229,25.39763954,0,9.209068299,21.99351227,0,40.76143928,31.08438869,25.79735135,27.26376345,0,11.70582688,25.1394971,0,43.34505237,33.27099418,0
transformed_image_covid_253.png,109.9321579,184.6837091,0,234.2624531,43.26917396,155.7142857,46.06259681,222.8111122,19.58823232,20.83232288,0,16.74318046,31.19172113,6.574569704,45.38473009,37.78165959,21.73770253,23.22150581,0,19.72747831,35.08292015,7.085519793,52.29390983,45.59442255,23.57925239,25.13525746,0,23.00900982,38.63610091,7.511596236,57.79156502,50.85248287,0
transformed_image_covid_254.png,124.6360115,194.8537109,0,229.5566349,30.62682966,0,75.87424045,208.516014,22.25326023,17.70622334,0,5.49129876,30.26292497,0,48.97876846,18.52814511,24.57593281,19.68543952,0,6.330781592,32.11306426,0,53.32060519,20.45829714,26.37937966,21.32770226,0,7.1084645,33.7428486,0,56.63506958,22.17939247,0
transformed_image_covid_255.png,77.0564794,168.342771,0,206.66968,8.001377621,0,49.40800088,183.3399631,24.28926399,22.27049234,0,5.836480038,13.60214511,0,35.02323623,27.950566,27.05224878,25.08837739,0,8.010356925,17.64092775,0,38.19109336,32.61685908,29.40246935,27.28437796,0,10.87804085,21.11558741,0,40.63900872,36.54055647,0
transformed_image_covid_256.png,116.4467302,178.1318895,0,211.4000683,10.71340659,0,72.23701146,214.2536701,26.50053184,14.83950183,0,7.959209743,17.11541612,0,44.4095849,21.03409094,29.03811128,16.47619675,0,9.761982198,21.38475842,0,48.92741642,24.36600971,31.13863677,17.68579395,0,11.5512093,25.0009758,0,52.44864097,27.381415,0
transformed_image_covid_257.png,88.81818182,170.4077822,0,223.3011144,20.65331292,0,46.59529393,192.5684596,19.26533297,24.69335248,0,7.349217471,22.74390059,0,36.48674573,29.34781534,21.71034736,27.31118438,0,8.964459986,25.89309439,0,40.63525422,32.48667255,23.97771959,29.38952419,0,10.46479955,28.96402478,0,43.99033691,35.09016851,0
transformed_image_covid_258.png,120.6590248,199.9268848,0,250.9114563,74.77880897,0,69.49299393,216.5028929,32.67432512,20.49217006,0,6.144385648,15.24354483,0,40.84910658,26.21373595,36.36473059,23.29063563,0,7.892904467,17.09318654,0,45.16023513,28.60790013,39.24595202,25.43627545,0,9.200873299,18.70152135,0,48.85177797,30.43511274,0
transformed_image_covid_259.png,69.0708177,154.0712095,98.6,177.8014874,3.371222434,0,46.61074371,175.6376524,24.1237733,24.13617137,5.450183483,11.59104684,8.5721022,0,30.49021975,28.63884469,27.31092954,26.63009911,6.400929024,15.15250927,12.35199541,0,33.17406907,32.11523202,30.23254815,28.55241732,7.01102103,18.96781178,15.83767924,0,35.19688252,35.03956764,0
transformed_image_covid_260.png,74.37285802,155.8607815,0,192.0846386,2.993878502,0,50.31456619,190.4754679,25.68002325,19.30239285,0,8.806195706,8.132722688,0,35.60317934,23.75281922,28.63078739,21.44291608,0,10.9445766,11.62186366,0,39.36844249,28.07880204,31.33173262,23.08089524,0,13.04851916,14.67400817,0,42.34463862,31.93282505,0
transformed_image_covid_261.png,86.73602968,165.4395131,0,233.8996768,29.87308894,187,54.21628922,213.9156155,27.42296838,18.35816439,0,6.909131038,7.140737584,11.3137085,40.07482418,28.04505392,30.25209226,20.73283148,0,9.541010085,9.460876961,12.69920842,44.71475093,31.71434918,32.51658648,22.56036583,0,12.3870671,11.6953956,13.45434264,48.4718393,35.22791542,0
transformed_image_covid_262.png,97.84831367,164.0652009,113.1923077,181.8650348,4.435738012,152.5,70.38628003,191.1337072,24.39379561,13.12439575,12.70231681,7.100020214,11.06821344,8.838834765,35.99698876,22.0561943,27.22629409,15.08750786,13.75386061,8.851927835,15.90275716,9.921256575,39.42078572,25.41758316,29.57990215,16.71536762,14.53892461,10.72472933,19.89781613,10.51120519,41.96951967,28.15506686,0
transformed_image_covid_263.png,108.1498289,166.7009248,127.8,186.9976373,5.98589859,0,76.02582322,192.5451018,24.00261692,12.77850156,6.635213301,5.46204001,13.45415651,0,39.80118449,20.45564912,26.70030284,14.30638456,8.18612765,6.674465492,17.70271894,0,43.19357907,23.57320509,29.10683467,15.56983915,9.210223458,8.041143784,21.49864984,0,45.69948479,26.0851091,0
transformed_image_covid_264.png,63.66813187,156.3905064,0,188.192215,1.75975675,0,53.34666819,176.6744172,29.91149359,22.28011933,0,5.049052426,5.922963898,0,33.33235981,26.16010299,32.80468201,25.00975134,0,6.311222205,9.520130351,0,36.14337959,29.25093761,35.09619912,27.12816444,0,7.552546652,12.97341699,0,38.21284285,31.76103738,0
transformed_image_covid_265.png,22.57568504,149.522603,75.86176728,128.4139535,0,0,0,174.5919191,33.21289762,14.40269065,8.772761273,7.461721242,0,0,0,11.80445643,36.32433986,17.17557534,10.91312218,8.314384839,0,0,0,17.57359301,39.2299573,19.56857439,13.13584793,9.0742946,0,0,0,22.14197493,0
transformed_image_covid_266.png,48.16715069,151.7164711,81,238.0463257,0.039760897,132.75,27.87328971,192.7693054,34.79654704,21.96878599,7.071067812,11.59344939,1.356969406,21.4267567,31.76787931,42.19856227,37.35705601,24.37082459,7.93700526,17.00494833,5.277557838,24.75659062,36.82055475,45.76329205,39.1839803,26.33227082,8.408964153,24.14087046,10.67019829,27.01755108,41.11270203,48.58736074,0
transformed_image_covid_267.png,70.97151335,156.7599179,95.5,208.1511708,4.701481677,0,44.41190454,181.6267655,21.82661777,24.79923488,3.181980515,10.03323923,10.67502202,0,33.28095018,32.75581779,24.56426802,27.89028797,3.571652367,14.1439233,14.9598484,0,36.55380628,36.170108,27.25534992,30.29626286,3.784033869,18.98911241,18.87400739,0,39.15599709,39.07749709,0
transformed_image_covid_268.png,70.85665529,150.2558591,100.3636364,176.5117771,2.331182513,137,63.39935655,184.4959054,28.3934198,18.70900804,13.39199463,10.07140686,7.482541137,13.10534242,28.78028545,25.7774539,31.96243106,21.04349274,18.77253677,11.82657596,12.0598159,15.61294537,31.53762971,29.04838089,35.14102522,22.9306112,22.74543337,13.7438385,16.94047748,17.09765359,33.61139271,31.90463845,0
transformed_image_covid_269.png,74.93771723,164.5520723,0,190.6070166,2.891217257,0,61.42311277,186.181743,29.28619988,15.87678843,0,6.019984825,7.713300002,0,35.88600814,24.84992705,32.61400517,18.20413323,0,8.12982216,11.28835393,0,38.94619625,27.55802764,35.46188608,20.2191218,0,10.97483219,14.71544781,0,41.21366639,29.75267947,0
transformed_image_covid_270.png,120.6228786,186.8501916,154,222.6010503,21.16467719,0,77.20797227,214.5465268,26.05856713,15.31399129,3.883726733,6.803935321,24.078408,0,47.70580168,20.14015034,28.64619123,17.11547843,4.160969993,8.755977044,26.89688886,0,52.40025888,23.43193584,30.75515063,18.53984323,4.30984181,10.92460384,29.86061807,0,56.05526031,26.4480201,0
transformed_image_covid_271.png,116.3141606,181.5062382,0,206.2792555,8.025843242,0,80.61298338,206.5301517,27.68434907,13.02650957,0,6.747511502,13.78890464,0,41.95420398,17.90340295,30.84947114,14.47815715,0,7.857279507,18.35670639,0,46.04740772,21.59733363,33.53256688,15.65120479,0,8.913466381,22.39199777,0,49.12011033,24.88834565,0
transformed_image_covid_272.png,104.466754,183.8159796,0,224.1841814,37.63339708,0,49.9789323,206.4234484,18.71417769,20.70720078,0,10.35642897,35.66649245,0,47.02371157,24.05870335,20.01503692,22.96490352,0,12.59349932,39.79319988,0,55.08998191,26.92434313,21.11598607,24.71220133,0,15.16133061,42.99782566,0,61.60952824,29.38180202,0
transformed_image_covid_273.png,93.39625446,175.0031285,0,239.1567123,71.8293377,0,46.30986837,201.9993505,16.14048899,26.10569079,0,11.23088009,17.47901521,0,37.86277178,32.28081529,17.82004955,28.37220981,0,13.41714144,19.73137782,0,43.97790956,36.05071272,19.34861593,30.09219606,0,16.35232457,21.98406529,0,49.13232824,39.17629253,0
transformed_image_covid_274.png,96.20279033,182.3906985,0,230.2728752,54.30092037,0,47.37634322,196.9970808,16.2060738,24.97919426,0,8.11809696,29.56898538,0,40.0589397,28.49113208,17.70363804,27.23783151,0,9.577862522,31.52261187,0,44.94384018,31.64743989,19.07909505,28.9580814,0,11.20091782,33.08613982,0,49.11401632,34.26147443,0
transformed_image_covid_275.png,86.36310864,166.0332092,0,233.0660397,31.10146288,209,53.65680101,213.2698687,27.47096788,18.7912144,0,6.644653957,7.822627122,0,40.67757006,27.82317502,30.26842182,21.13006015,0,9.284932384,10.40479807,0,45.44099548,31.37454296,32.49849477,22.92618574,0,12.37671821,13.020271,0,49.30740512,34.76079448,0
transformed_image_covid_276.png,73.69556393,163.9456492,0,175.7093248,2.281267824,0,67.78691774,182.3017376,28.65211324,13.21202253,0,6.096986505,5.904950524,0,33.00831249,23.81484333,31.85999881,15.4872203,0,7.331789954,8.610438243,0,35.99789816,26.74854908,34.42508848,17.60246492,0,8.732520382,11.14761123,0,38.23533363,29.29183141,0
