rskew_bins0,rskew_bins1,rskew_bins2,rskew_bins3,rskew_bins4,rskew_bins5,rskew_bins6,rskew_bins7,class
clean_p_865.jpg,1.7377508616153474,0,0,0,0,0,0,8.683160249891763,1
clean_p_866.jpg,1.6898004348852118,3.9685026299204984,0,0,0,6.676599942041416,0,10.723935083152483,1
clean_p_867.jpg,10.623803221010638,1.1243390925808026,0,0,0,9.287871168236888,0,9.380145825238081,1
clean_p_868.jpg,1.6002696045202136,0.0,0,0,0,7.728844337206849,0,10.241480638016464,1
clean_p_869.jpg,5.202537412411796,2.973248862000827,0.4622408495670931,0.0,0,0.0,0.0,11.770860549037623,1
clean_p_870.jpg,1.724905867826704,0,0,0,0,0,0.3968502629920499,9.448448866717227,1
clean_p_871.jpg,25.822745732758584,1.086505998681707,0,0,0.4611167088090928,6.915853034482464,0,9.297932206676581,1
clean_p_872.jpg,1.318936220554388,0,0,0,0,0,0,8.318369365905024,1
clean_p_873.jpg,2.2899976565102635,0,0,0,0,0,0,8.095151174778824,1
clean_p_874.jpg,20.729998404860563,1.3848371139774127,0,0,1.6223017534314386,8.037552459997789,0,9.406955661468212,1
clean_p_875.jpg,1.3344953435690918,0,0,0,0,5.944629118303778,0,8.891536803753995,1
clean_p_876.jpg,1.9523892959823799,0,0,0,0,0,0,8.775914045251486,1
clean_p_877.jpg,1.552978864144825,1.1905507889761495,0,0,0,8.639603476368999,0,10.18261834279182,1
clean_p_878.jpg,27.33174894236694,3.4370868778437456,0,0,2.09876642099822,8.39548314904539,0,8.211599507199875,1
clean_p_879.jpg,1.7166712600805534,0,0,0,0,0,0,8.767166096555496,1
clean_p_880.jpg,1.6431520523014833,0,0.0,0,0,0,0.7937005259840998,11.121328628690595,1
clean_p_881.jpg,9.320976862884923,4.955516688749261,0,0.0,0,7.605264585046341,0,11.904055991235676,1
clean_p_882.jpg,1.4830431661875427,0,0,0,0,5.349395016147792,0,8.90608481321627,1
clean_p_883.jpg,2.197932144062548,0,0,0,0,8.05304115591671,0,10.439225847112747,1
clean_p_884.jpg,19.306966032524087,3.4864927339753735,0,0.3968502629920499,0,7.2115442565550545,0,10.140287404373915,1
clean_p_885.jpg,1.3579322555046598,0,0,0,0,0,0,9.4364514106634,1
clean_p_886.jpg,2.435011619413283,0,0,0,0,0,0,9.154812560841604,1
clean_p_887.jpg,20.540952249045088,4.741734512551998,0,0,0,6.979397478133549,0,10.719836908378724,1
clean_p_888.jpg,10.950323745657172,2.5777890043948997,0,0,0,5.807350879003088,0,7.884113454455648,1
clean_p_889.jpg,2.531978597680286,0.952805393651289,0,0,0,7.42545769287598,0,11.87485566294701,1
clean_p_890.jpg,11.291777055122099,4.301887656213986,0,0,0,9.529214361490979,0,11.27456760518066,1
clean_p_891.jpg,2.873627244007375,0,0,0,0,0,0,9.71713635894213,1
clean_p_892.jpg,13.07204861294792,3.526730288053172,0,0,0,7.277374819117987,0,9.839751406051091,1
clean_p_893.jpg,2.4634293131998577,0,0,0,0,0,0,8.3316571880035,1
clean_p_894.jpg,2.645408672585937,0,0,0,0,5.1922754767715364,0,6.181254879736478,1
clean_p_895.jpg,1.8820492328542344,0,0,0,0,6.804845111695248,0,8.490981063359497,1
clean_p_896.jpg,28.30004154882421,3.0049054854769643,0,0,0,2.8873389106913265,0,7.574309099876556,1
clean_p_897.jpg,11.254019487669485,2.4736707102886166,0,0,0,4.402061571100824,0,9.337899063279476,1
clean_p_898.jpg,2.0918241596627416,0,0,0,0,0,0,8.796418366764003,1
clean_p_899.jpg,1.4089998927059164,2.5363469408214256,0,0.0,0,8.95586790986503,0,10.008343821358766,1
clean_p_900.jpg,1.9495423078609029,1.4303098815682296,0,0,0,6.350740605925276,1.6784158361181927,9.206383195296812,1
clean_p_901.jpg,17.289237255167684,2.504646417151589,0,0,0,5.8791884581111855,0,10.93520046120353,1
clean_p_902.jpg,2.002424704686461,1.8240330552433637,0,0,0,6.475113011512886,0,9.16413442166463,1
clean_p_903.jpg,2.5182407872476675,0,0,0,0,8.957507159444221,0,14.945604371688423,1
clean_p_904.jpg,9.317401450394536,2.814316149508173,0,0,0,5.300703130973315,0,9.04365262028525,1
clean_p_905.jpg,2.218806671761431,2.7762967436217156,0,0,0,8.245982463793652,0,10.139444568873353,1
clean_p_906.jpg,2.9388543837894123,1.0395661374835632,0,0,0,8.643004546559117,0,9.553168163078645,1
clean_p_907.jpg,22.542354614610574,2.515381290164829,0,0,0,7.078669094048152,0,11.703829368689819,1
clean_p_908.jpg,34.876264879627215,0.0,0,0,0,6.073598943566235,0,6.9121364799952,1
clean_p_909.jpg,18.808938126468423,2.9651189984158615,0,0,1.302821637162081,10.752495829793311,0,8.333014824163914,1
clean_p_910.jpg,20.790061260791138,0.9695262167731687,0,0,0,8.24411333365515,0,8.118414812545975,1
clean_p_911.jpg,2.3819171802133465,0,0,0,0,0,0,8.694476213443807,1
clean_p_912.jpg,2.3772207941448475,0,0,0,0,0,0,7.270144997713952,1
clean_p_913.jpg,2.168559991493756,1.4715842030904083,0,0,0,7.731758391698232,0,8.638927050105549,1
clean_p_914.jpg,2.501002086386102,0.6419747450365569,0,0,0,4.573427944468703,0,11.320617675955285,1
clean_p_915.jpg,28.17616799872441,0,0,0,3.4752263194312776,4.695539623962936,0.0,10.293329709494701,1
clean_p_916.jpg,2.193272922708538,0.0,0.0,0,0,6.635419310900123,0.0,10.998358467703202,1
clean_p_917.jpg,1.3216961860619927,1.524517423383757,0,0,0.0,9.549096390178606,0,9.750394279394067,1
clean_p_918.jpg,2.1899994875431803,0,0,0,0,0,0,7.946423609553992,1
clean_p_919.jpg,18.572944968190757,3.8680051516099736,0,0,2.427463035908347,7.339297044797977,0,13.981682620519912,1
clean_p_920.jpg,1.8391895265716038,0,0,0,0,0,0,8.022426530454045,1
clean_p_921.jpg,2.9218536344150694,2.2997510174128823,0,0,0,3.0263991881947208,0,13.052294160662004,1
clean_p_922.jpg,9.608831320255284,5.668832076240839,0,0,0,4.317815474547201,0,11.983642715992623,1
clean_p_923.jpg,2.366874247733849,1.2908119688894502,0,0,0,8.680955585641573,0,12.729188102926956,1
clean_p_924.jpg,2.731154622241392,0,2.679214679923772,0.0,0,0,0,9.64149783269977,1
clean_p_925.jpg,2.6233237709517607,0.4752536459970855,0,0,0,5.4200188535640095,0,11.060709038698064,1
clean_p_926.jpg,2.799054863192014,0.3576040176968227,0,0,0,7.915075388035732,0,8.728883578781891,1
clean_p_927.jpg,2.2391323560093124,2.439723615860928,0,0,0,8.835703073487275,0,11.066501556967753,1
clean_p_928.jpg,2.970640103361259,0,0,0,0,5.877299905196975,0,7.814000767250931,1
clean_p_929.jpg,11.17966710522358,4.539601543786323,0,0,0,8.220123824257666,0,10.784374171465412,1
clean_p_930.jpg,2.442700719906871,0,0,0,0,8.990394138695239,1.0438325305880216,13.506173977733738,1
clean_p_931.jpg,15.78382201723408,3.9112018355271485,0,0,0.0,7.661066522683207,0,8.042565590922237,1
clean_p_932.jpg,2.677014559445209,0,0,0,0,0,0,12.81214101155335,1
clean_p_933.jpg,18.383299243693198,3.411078423487837,0,0,2.3900388048287438,8.334921832286131,0,8.543689648920449,1
clean_p_934.jpg,1.808768266519443,0,0,0,0,8.37065246991885,0,11.034997960094246,1
clean_p_935.jpg,7.563294152073218,1.7344335895597238,0,0,0,7.538095846805829,0,7.773919206939635,1
clean_p_936.jpg,2.427532572433856,0.3780051175529636,0,0,0,6.382022613413704,0,7.401932793131199,1
clean_p_937.jpg,21.43797811050772,3.362711676995989,0,0,0,5.446397986563933,0,6.634958408739498,1
clean_p_938.jpg,10.7554434570589,3.7666622972674113,0,0,0,7.781134264798484,0,9.742860316363195,1
clean_p_939.jpg,11.442520462488465,4.422332299006937,0.0,0,0,6.998488699701218,0.0,9.057599217605501,1
clean_p_940.jpg,2.5257304219490844,0.0,0,0,0,8.645748745072467,0,11.969794392203141,1
clean_p_941.jpg,2.5321868667675616,0,0,0,0,0,0,9.58744510763852,1
clean_p_942.jpg,1.8777255029790245,4.760091853854936,0,0,0,4.680567998154012,0,10.7417581994649,1
clean_p_943.jpg,1.9949760958075597,0,0,0,0,0,0,7.801338071239113,1
clean_p_944.jpg,10.801058145543843,0,0,0,0.47225425900809104,4.963282736604297,0,7.442870167058666,1
clean_p_945.jpg,7.159453815186725,4.180353154475406,0,0,0,8.853530971386991,0,10.553449187647413,1
clean_p_946.jpg,8.958176596524808,3.1685827830899918,0,0,0,9.952441864322465,0,11.172809311107464,1
clean_p_947.jpg,1.9655076302819978,0.0,0,0,0,7.745144769353463,0,10.01119870813504,1
clean_p_948.jpg,20.333514983835897,0.4622408495670931,0,0,0.0,5.119971595296464,0,9.119542117104745,1
clean_p_949.jpg,2.6519684355832305,3.3767579971644577,0,0,0,7.67778101741672,0,11.743729927971756,1
clean_p_950.jpg,2.918037221431408,2.9850778629783115,0,0,0,7.62669832965041,0,12.160757712595261,1
clean_p_951.jpg,2.3628987254448037,2.68523968453913,0,0,0,7.7375215753847835,0,10.62074176884172,1
clean_p_952.jpg,2.154230731230652,0,0,0,0,2.7843484605930207,0,8.774305188706244,1
clean_p_953.jpg,1.5424688104234872,0,0,0,0,6.542472829101757,0,8.543028536463256,1
clean_p_954.jpg,1.8855899845089563,0,0,0,0,0,0,8.466111193441296,1
clean_p_955.jpg,2.318781805897305,0,0,0,0.0,8.554719356050002,0,9.250095082318934,1
clean_p_956.jpg,1.8381928266639107,0,0,0,0,7.774564619626224,0,10.499211260890734,1
clean_p_957.jpg,2.0149371839718495,1.5120204702118583,0,0,0,7.336659819796586,0,8.66329227286953,1
clean_p_958.jpg,18.960417417004916,0.0,0,0,2.0618004293410594,8.24697943946869,0,8.149003406072424,1
clean_p_959.jpg,2.0106143795448728,0.7017258163320266,0,0,0,1.1217467251103883,0,8.346596008919734,1
clean_p_960.jpg,2.832913591070621,1.656856484503853,0,0,0,8.771008839742004,0,8.557689756024454,1
clean_p_961.jpg,6.490020291442304,1.1905507889761495,0.0,0,0,12.25748181288682,0,8.991929444506594,1
clean_p_962.jpg,6.058219907937092,2.6975605928405275,0,0,0,7.668818135423288,0,10.115873619812481,1
clean_p_963.jpg,5.487760341340301,3.3437497962361276,0,0,0,7.402236478968913,0,9.121511577075955,1
clean_p_964.jpg,1.8388498102928894,0,0,0,0,0,0,7.727691565778272,1
clean_p_965.jpg,18.601267617111148,2.4077120603569617,0,0,4.1411945979871305,6.46043937977332,0,10.311091863699192,1
clean_p_966.jpg,1.9383605988228525,0,0,0,0,11.932145046533405,0,10.248496618343097,1
clean_p_967.jpg,2.9625194880177625,0,0,0,0,7.775622164775158,0,6.716622665624064,1
clean_p_968.jpg,2.972099827301189,3.6124486649274443,0,0,0,8.090626925620104,0,7.866167836470304,1
clean_p_969.jpg,2.146420120985216,0,0,0,0,0,0,7.812538034204479,1
clean_p_970.jpg,1.5876486557476641,0,0,0,0,0,0,6.208711624488633,1
clean_p_971.jpg,2.506950878823257,0,0,0,0,7.191071446310348,0,8.644416200534755,1
clean_p_972.jpg,1.8311592717070837,0,0,0,0,0,0,8.943615022228846,1
clean_p_973.jpg,2.9461022137258577,0,0,0,0,7.6604638744140425,0,8.128939343615876,1
clean_p_974.jpg,9.16170299794532,0,3.9299467056187747,0,0,8.498636534703012,3.016159372588299,8.325683192305831,1
clean_p_975.jpg,11.8574312505618,0.0,0,0,0,10.388329855748632,0.0,10.909762225329688,1
clean_p_976.jpg,2.9356232504976596,0,0,0,0,8.257177778778825,0,7.769264909172499,1
clean_p_977.jpg,1.9806709153563418,1.0332205912376735,0,0,0,7.63977362046428,0,8.678282192790707,1
clean_p_978.jpg,6.5333328513320055,0.0,0,0,0,7.5411489522015644,0,11.573128109889657,1
clean_p_979.jpg,24.271605779547006,1.814531482676537,0,0,0.3968502629920499,8.894797483813406,0,4.248329857755094,1
clean_p_980.jpg,2.1264632303302355,0.0,0,0,0,4.937474669792356,0,6.304803257879113,1
clean_p_981.jpg,3.3416111232155274,0,0,0,0,0,0,4.051583714947613,1
clean_p_982.jpg,2.3884266984286184,0,0,0,0,0,0,5.016214805958746,1
clean_p_983.jpg,2.357737554573671,4.009145930906625,0,0,0,5.2044368863317505,0,9.145036025651986,1
clean_p_984.jpg,3.139647341040729,0,0,0,0,4.268739280061098,0,4.432291435534056,1
clean_p_985.jpg,3.401998527004063,0,0,0,0,4.707468328974206,1.5187292309738067,6.099848195916859,1
clean_p_986.jpg,2.8804691235888353,2.4313908899115404,0,0,0,9.62103983528414,0,6.949918969373675,1
clean_p_987.jpg,2.193268258761629,0.0,0,0,0,6.490442948993482,0,7.048124979449879,1
clean_p_988.jpg,1.6321624739209204,0.0,0,0,0,9.757193686607607,0,8.548017135919682,1
clean_p_989.jpg,9.239944693178568,1.794773568851286,0,0,0,8.97108508702889,0,8.852302326169783,1
clean_p_990.jpg,1.8147976867043891,0,0,0,0,9.409985343111233,0,9.287256339568568,1
clean_p_991.jpg,2.443786492600993,0,0,0,0,0,0,8.649198415194446,1
clean_p_992.jpg,3.514543886351878,0,0,0,0,5.177849127526309,6.278091931954705,6.746359988005708,1
clean_p_993.jpg,2.0192829721044454,0,0,0,0,0,0.0,4.787813605680038,1
clean_p_994.jpg,2.0152134222639164,0,0,0,0,0,0,6.589293419528181,1
clean_p_995.jpg,11.215073096680548,0.7560102351059309,5.346034543166358,0,0,7.260971034248308,1.9842513149602492,9.1044282814733,1
clean_p_996.jpg,2.5735854398743245,0,0,0,0,0,0,5.742472625117054,1
clean_p_997.jpg,1.5101290052867755,3.2435404867430377,0,0,0,5.609452359078408,0,10.960865859456334,1
clean_p_998.jpg,20.698371039082048,1.988644925221953,0,0,0,7.137358572580588,4.1665777758814135,6.857275554365676,1
clean_p_999.jpg,2.0451147426877596,0,0,0,0,0,0,5.5933282208817445,1
clean_p_1000.jpg,2.094717521790577,3.3096171108528294,0,0,0,8.083726437579632,0,9.135555876230695,1
clean_p_1001.jpg,2.4047436730612577,0,0,0,0,0,0,4.145024295162298,1
clean_p_1002.jpg,2.9180699283269864,0,0,0,0,6.293650269355799,0.0,9.559190775760948,1
clean_p_1003.jpg,2.6730083080856164,0,0,0,0.0,6.213475183952542,0.0,8.39029600271098,1
clean_p_1004.jpg,19.733538950136804,1.2440949330861941,0,0,0,3.114549316313752,0,5.332252834826805,1
clean_p_1005.jpg,3.0612070838871475,0,0,0,0,2.87021335829035,0,4.385305168593098,1
clean_p_1006.jpg,1.8961039773403867,0,0,0,0,0,0,9.675592178503676,1
clean_p_1007.jpg,1.9914600338667787,0,0,0,0,2.008279790334862,0,7.557838539769079,1
clean_p_1008.jpg,2.0747849326009518,0,0,0,0,0,0,8.262691010016345,1
clean_p_1009.jpg,1.532081548794654,0,0,0,0,0,0,9.864564462943871,1
clean_p_1010.jpg,2.1379380474995338,0.7724422414096543,0,0,0,8.982636169581976,0,9.161646629658684,1
clean_p_1011.jpg,6.786241582170938,3.6344901708589044,0,0,0.7547018744646867,7.771559607170822,0,11.40568744953684,1
clean_p_1012.jpg,1.7317981586469575,0,0,0,0,0,0,10.61202130911273,1
clean_p_1013.jpg,3.7003343907236643,0,0,0,0,6.7510171379019965,0,8.706469439536416,1
clean_p_1014.jpg,2.2800394685039747,0,0,0,0,4.712402251451592,0,10.035366439441159,1
clean_p_1015.jpg,13.782758634671477,2.5729307704651485,0,0,0,7.740054716072674,0,11.369029672985393,1
clean_p_1016.jpg,2.079759049955646,0,0,0,0,0,0,9.053882164923875,1
clean_p_1017.jpg,21.45124899737814,2.0142185818776666,0,0,0,7.916957954619852,0,9.400971625222743,1
clean_p_1018.jpg,1.6954277761267278,0,0,0,0,6.434473132431773,0,10.430543523106998,1
clean_p_1019.jpg,3.526417142048029,0,0,0,0,1.749142645329444,0,18.864037183293128,1
clean_p_1020.jpg,6.16049510818756,0,0,0,0,9.954008486260767,0,10.24864669222424,1
clean_p_1021.jpg,1.8713612951984293,2.1483010992204696,0,0,0,7.9746095586121974,0,11.543897543148512,1
clean_p_1022.jpg,1.8666830888331483,0,0,0,0,3.8404391048932123,0,11.938980180659211,1
clean_p_1023.jpg,8.996497394829492,0.3968502629920499,1.164631372050376,0.0,0.0,8.894731841728381,5.087856810797682,10.178170430916357,1
clean_p_1024.jpg,5.49960498856889,6.550148416340247,0,0,0,2.3466585279247107,0,9.624536589658058,1
clean_p_1025.jpg,8.770930934854615,0.0,0,0,0.0,8.9893921407374,0,10.520617056413155,1
clean_p_1026.jpg,2.8071650552339262,0,0,0,0,0.9445085180161821,0,10.765559398444067,1
clean_p_1027.jpg,20.813297178634564,4.497575149776622,0,0.0,0,3.5511272951372277,0,11.78834078605621,1
clean_p_1028.jpg,2.507624401741874,0,0,0,0,0,0,9.389890742725369,1
clean_p_1029.jpg,8.926121088718295,4.3921537256722285,0,0,0,6.813221096917223,0.0,10.770729154314191,1
clean_p_1030.jpg,1.9622842704719157,0,0,0,0,0,0,7.1330971926478055,1
clean_p_1031.jpg,1.6628795395083602,0,0,0,0,0,0,9.322628196421425,1
clean_p_1032.jpg,1.9189177375087278,0,0,0,0,0,0,7.9768125544062425,1
clean_p_1033.jpg,2.607205536025311,0,0,0,0,0,0,8.067842318460677,1
clean_p_1034.jpg,13.63221896054389,1.8372837985370138,0,0,0,7.063356915439828,0,9.861222194128255,1
clean_p_1035.jpg,2.521785508183124,0,0,0,0,0,0,9.668136610632049,1
clean_p_1036.jpg,2.031980993879881,0,0,0,0,6.245952563576612,0,11.613286205731818,1
clean_p_1037.jpg,2.0731421050867445,0.0,0,0,0,3.8577088748893056,0,11.947837509617777,1
clean_p_1038.jpg,1.9972050172748337,1.9161816307833675,0,0,0,8.73093329270352,0,13.06473795581566,1
clean_p_1039.jpg,2.085068053016554,0,0,0,0,0,0,8.70820376705416,1
clean_p_1040.jpg,2.2899504370011137,0,0,0,0,7.404931173096788,0,9.600732676431491,1
clean_p_1041.jpg,2.93377410507864,0.4622408495670931,0,0,0,7.518097677473485,0,7.982663384408075,1
clean_p_1042.jpg,1.9854322142994347,0,0,0,0,0,0,7.955997732102667,1
clean_p_1043.jpg,12.724033575419607,2.777951840944349,0,0,0,7.7751405125980355,0,10.485333033720712,1
clean_p_1044.jpg,1.9298340032211034,0,0,0,0,0,0,10.999890613892754,1
clean_p_1045.jpg,2.368936552344047,0,0,0,0,0,0,8.82166403342029,1
clean_p_1046.jpg,2.572390638526959,0,0,0,0,0,0,9.68149719109323,1
clean_p_1047.jpg,2.0576500501799218,0.6933612743506347,5.0475006269737355,0,0,8.084457577312179,0,11.463546964419992,1
clean_p_1048.jpg,10.840875000540505,0.9880133368903535,0.7937005259840998,0,0,8.307539395531615,0.0,12.42048281758474,1
clean_p_1049.jpg,2.3381121302369348,0,0,0,0,0,0,8.05440333769733,1
clean_p_1050.jpg,1.9275687534105586,0,0,0,0,3.811495894328636,0,10.16741817202913,1
clean_p_1051.jpg,1.8636782509734313,0,0,0,0,4.897353087337334,0,7.972760541558861,1
clean_p_1052.jpg,2.1214216255054192,3.2435252703244704,0,0.0,0,6.928560975944128,0,8.99148534882072,1
clean_p_1053.jpg,15.317741158937713,0,0,0,2.7746713361411666,6.266880539623081,0,8.060349762190391,1
clean_p_1054.jpg,29.95597281765838,0,0,0,2.164632502140801,7.608644273844074,0,11.437553032025049,1
clean_p_1055.jpg,1.6732741725006561,0,0,0,0,0.3968502629920499,0,7.733819266267477,1
clean_p_1056.jpg,1.6954929825603249,0,0,0,0,6.5776978887634225,0,12.139551517454846,1
clean_p_1057.jpg,1.9984504155940481,0,0,0,0,0,0,9.865660100367565,1
clean_p_1058.jpg,1.9133854843610416,0,0,0,0,0,0,9.522226679921372,1
clean_p_1059.jpg,2.3141789071253456,0,0,0,0,7.3768086631520635,0,12.78510912925807,1
clean_p_1060.jpg,1.5455157027731687,2.3472257481335173,0,0,0,7.832326151967632,0,10.422686156750766,1
clean_p_1061.jpg,9.936537522581148,4.5759969143611885,0,0,0,6.134424517773551,0,12.845376508412745,1
clean_p_1062.jpg,2.4013865729686708,0,0,0,0,0,0,8.70466083668135,1
clean_p_1063.jpg,1.5555191495174363,0,0,0,0,6.603346344825659,0,7.102292232687062,1
clean_p_1064.jpg,1.7005082313845146,1.5733010339177782,0,0,0,8.745300276780624,0,13.65677600000665,1
clean_p_1065.jpg,14.982269746832428,0,0,0,1.0139703304678855,6.277692340628146,0,10.279967640685063,1
clean_p_1066.jpg,2.3202078211425605,0,0,0,0,0,0.7937005259840998,13.008347310807203,1
clean_p_1067.jpg,2.7177834701473746,0,0,0,0,0,0,8.327160593036988,1
clean_p_1068.jpg,18.929512693926746,2.7231989766911444,0,0,0,4.700894630982388,0,10.745573527776541,1
clean_p_1069.jpg,2.4110932363017032,0,0,0,0,7.813744903376406,0,12.8181197231206,1
clean_p_1070.jpg,9.680991288929507,0.0,0,0,0,8.533546654206576,0,9.868680485597565,1
clean_p_1071.jpg,2.118909696319886,0,0,0,0,6.631491804548443,0,9.179102851071848,1
clean_p_1072.jpg,2.221549641489059,0,0,0,0,0,0,10.75163553715603,1
clean_p_1073.jpg,1.4114777137774375,1.4626177858236942,0,0,0,2.896942596152327,1.1905507889761495,9.743112618835346,1
clean_p_1074.jpg,6.954260552421806,1.1905507889761495,0,0.0,0,11.752814810497467,0,14.435780860150427,1
clean_p_1075.jpg,8.991124685239244,0,0,0,3.8065286882046254,6.854758416449755,0,11.381949319179983,1
clean_p_1076.jpg,1.4177543697726505,1.0438325305880216,0,0,0,3.722412793214832,0,11.160260479651892,1
clean_p_1077.jpg,8.58220345354545,3.737049718409146,0,0,1.1905507889761495,9.231587038598374,0,11.362828862573148,1
clean_p_1078.jpg,2.198509272018087,0,0,0,0,2.2486890659511354,0,10.216564155595535,1
clean_p_1079.jpg,2.3868984914976776,0,0,0,0,2.3205535626609577,0,10.737239212421532,1
clean_p_1080.jpg,2.049352578453959,0,0,0,0,10.387542170116879,0,11.31467775776657,1
clean_p_1081.jpg,1.5210055808574938,0,0,0,0,0,0,9.747017843362068,1
clean_p_1082.jpg,2.215094750102095,0,0,0,0,0,0,9.93816479097188,1
clean_p_1083.jpg,1.7716233171981928,5.114570263075764,0,0,0,4.964418495075363,0,10.70088348597567,1
clean_p_1084.jpg,9.013918397947748,5.170561822528138,0,0,0,8.700969082020329,0,10.651473381519057,1
clean_p_1085.jpg,2.1759880935953317,0,0,0,0,6.042165666875951,0,8.801790749270015,1
clean_p_1086.jpg,3.6237052344154614,0,0,0,0,7.415855544473583,0,9.374914357127818,1
clean_p_1087.jpg,11.631876168657058,3.368919257526115,0,0,0,7.672771389074554,0,12.082435702041906,1
clean_p_1088.jpg,11.898613998576401,0.9059463621633633,0,0,0.0,8.801533383779907,0,10.610212805511317,1
clean_p_1089.jpg,22.048464072954474,0.35414263581663485,0,0,7.374829633104753,9.303028327235324,0,11.162465555038175,1
clean_p_1090.jpg,37.869865010482364,0,0,0,3.880352945359941,6.257525670977928,0.0,9.233614550885214,1
clean_p_1091.jpg,26.253692491415535,0.6933612743506347,0,0,0.8715914002406856,7.463910830310589,0,11.427756854650239,1
clean_p_1092.jpg,2.367935236573953,0,0,0,0,6.537521536332151,0,10.95075300292184,1
clean_p_1093.jpg,2.076970257507458,1.1338225545905183,0,0,0,8.23785297621614,0,9.495019243780224,1
clean_p_1094.jpg,12.428474424496308,5.336986277809017,0,0,0,7.867273176608802,0,11.33834689474642,1
clean_p_1095.jpg,2.4386532266744707,0,0,0,0,8.927422763987211,0,11.224318953227481,1
clean_p_1096.jpg,2.676858639724283,0,0,0,0,0,0,7.664130296789356,1
clean_p_1097.jpg,1.6619101837084886,0,0,0,0,0,0,8.289572188210158,1
clean_p_1098.jpg,2.6577423371150055,0,0,0,0,5.131957028644324,0,10.149649427935953,1
clean_p_1099.jpg,1.954429125416776,0,0,0,0,10.784690560489866,0,8.197957010008093,1
clean_p_1100.jpg,2.2871277005548922,0,0,0,0,4.747437576570626,0,7.692130385217977,1
clean_p_1101.jpg,2.546017194989607,0,0,0,0,0,0,6.80921104295206,1
clean_p_1102.jpg,3.456923464362105,0,0,0,0,3.837250725535417,3.9492280711285774,12.750313446347487,1
clean_p_1103.jpg,10.95746346870601,4.6065269377883595,0,1.0438325305880216,0,7.087793858123693,0,13.81845591363076,1
clean_p_1104.jpg,10.158362906024102,0,0,0,3.0068632540908298,5.948017815302151,5.543777340916399,7.115180046148143,1
clean_p_1105.jpg,2.0462370499196427,0,0,0,0,7.235546319466608,0,8.874849422254254,1
clean_p_1106.jpg,2.0019076445960917,0,0,0,0,1.9798104111353325,0,10.426442376331586,1
clean_p_1107.jpg,2.644104985626944,0.0,0,0,0,10.323157096659516,0,9.236005253379789,1
clean_p_1108.jpg,2.2586634321053047,0,0,0,0,2.586983804272855,0,8.579235247685865,1
clean_p_1109.jpg,19.172281244574382,0.6801541125132007,0,0,0.0,8.234918887986765,0,8.729980699278128,1
clean_p_1110.jpg,2.223797908004297,0,0,0,0,8.122862152143275,0.0,9.75182791189027,1
clean_p_1111.jpg,1.8549073528336282,0,0,0,0,2.4710654758855157,0,9.267285820683956,1
clean_p_1112.jpg,2.4888598334069516,0,0,0,0,3.6670198170201362,0,10.258068487458186,1
clean_p_1113.jpg,1.8586408543930824,0,0,0,0,7.083369272400805,0,8.15525074728551,1
clean_p_1114.jpg,2.24786292470453,0,0,0,0,0,0,6.923522868967182,1
clean_p_1115.jpg,1.7691867269318085,0.0,0,0,0,7.01872652884925,0,9.29722754167512,1
clean_p_1116.jpg,2.07217145963088,0,0,0,0,5.599049429211207,0,8.579671263470532,1
clean_p_1117.jpg,12.005591504748617,0,0.0,0,0,2.9137137851870554,9.475671832991425,7.826296167854375,1
clean_p_1118.jpg,2.348343149123533,0,0,0,0,7.179088818142618,0,8.607762959851103,1
clean_p_1119.jpg,2.19406299281475,0,0,0,0,9.218750269808934,0,10.961273735664466,1
clean_p_1120.jpg,6.30840048382763,4.069353404612279,4.162069002696724,0,0,10.26671185659788,0,10.853520042711498,1
clean_p_1121.jpg,1.90634528977655,0,0,0,0,0,0,7.764717205385257,1
clean_p_1122.jpg,1.614906951477148,0,0,0,0,0,0,7.681852352196115,1
clean_p_1123.jpg,2.1432429027669335,0,0,0,0,8.087553207208868,0,8.329737506695784,1
clean_p_1124.jpg,2.8422409663038253,0.0,0,0,0,6.614614017376567,0,6.3202711321891245,1
clean_p_1125.jpg,2.361935207100655,0,0,0,0,4.912734239372269,0,8.12200213987344,1
clean_p_1126.jpg,1.9660659065348458,0,0,0,0,6.829410904989228,0,10.77587972464943,1
clean_p_1127.jpg,2.1794291151681744,0,0,0,0,8.54538392312094,0,8.691498657512636,1
clean_p_1128.jpg,2.148157910336437,0,0,0,0,6.415651856005428,0,9.27027912587225,1
clean_p_1129.jpg,2.012066874701841,0,0,0,0,7.143969367688986,0,9.404636081012796,1
clean_p_1130.jpg,3.345685595408559,0.736001325707361,0,0,0,5.360759232189142,1.2466577380596615,6.888775439724201,1
clean_p_1131.jpg,2.43630867290609,0,0,0,0,7.955048031312117,0,10.252111871404527,1
clean_p_1132.jpg,3.102131035970946,0,0,0,0,4.19529057468902,0,9.732942790431093,1
clean_p_1133.jpg,1.79644499712907,0,0,0,0,0,0,9.329598692810793,1
clean_p_1134.jpg,9.511338885147337,0,0,0,0.0,8.257865033180794,0,8.888974278999093,1
clean_p_1135.jpg,17.900273489970413,2.0319911694683057,0,0,0,9.36834105549276,0,8.512373063275883,1
clean_p_1136.jpg,2.315906287223397,0,0,0,0,3.1993766022900303,0,8.168316250548115,1
clean_p_1137.jpg,2.1866867614129357,0,0,0,0,5.172451682581349,0,7.070911769455777,1
clean_p_1138.jpg,22.041040408215036,1.0395661374835632,0,0,0,5.239965700253457,0,10.19741362565704,1
