rskew_bins0,rskew_bins1,rskew_bins2,rskew_bins3,rskew_bins4,rskew_bins5,rskew_bins6,rskew_bins7,class
clean_p_4970.jpg,1.1253599837110175,0,0,0,0,4.721018276842973,0,5.248953181284074,1
clean_p_4971.jpg,1.178830535905463,0,0,0,0,5.87280144714425,0,4.556148918710127,1
clean_p_4972.jpg,1.0602127402575834,0,0,0,0,5.982846312075159,0,5.586995179332352,1
clean_p_4973.jpg,1.0728272906310616,0,0,0,1.9842513149602492,5.827440720371287,0,5.180778704443361,1
clean_p_4974.jpg,1.1351183719010411,0,0,0,0,4.532249290467793,0,5.188210799870592,1
clean_p_4975.jpg,31.21046484049751,0,0,0,5.098151613687767,3.98136474814063,0,4.556741179794059,1
clean_p_4976.jpg,1.1470526824978222,0,0,0,0,6.15060395772468,0,5.244708583409711,1
clean_p_4977.jpg,18.30792898629265,0,0,0,4.768275841506818,5.218685588384004,0,4.85642052696377,1
clean_p_4978.jpg,1.2467608392240912,0,0,0,0,4.873402870045864,0,5.41893142666477,1
clean_p_4979.jpg,1.157816499099671,0,0,0,0,2.924014827503279,0,6.07604743676594,1
clean_p_4980.jpg,1.1891202828570782,0,0,0,0,8.232882478907491,0,8.368057904696265,1
clean_p_4981.jpg,8.633458184522672,0,0,0,5.928467918924329,7.937230263509745,0,4.51441867519214,1
clean_p_4982.jpg,1.1298908320503513,0,0,0,0,2.285143732888832,0,5.095576518554193,1
clean_p_4983.jpg,1.2649382546056742,0,0,0,0,3.1084458717576133,0,5.173883702727321,1
clean_p_4984.jpg,1.3208560035734358,0,0,0,0,7.656212935603606,0,4.687047784491666,1
clean_p_4985.jpg,1.023786546225174,0,0,0,0,6.329560356615318,0,5.966777801381721,1
clean_p_4986.jpg,11.357603688306162,1.1340153526588945,0,0,0.0,11.751889073727083,0,5.655275378831999,1
clean_p_4987.jpg,1.211047306596316,0,0,0,0,0,0,7.665208748702759,1
clean_p_4988.jpg,1.0796336985222073,0,0,0,0.0,9.97020749082178,0,5.597550983959959,1
clean_p_4989.jpg,2.6247295909824198,0,0,0,0,2.6128061399451457,0,10.742378590829214,1
clean_p_4990.jpg,2.1830448946902186,0,0,0,0,0,0,8.874397178200875,1
clean_p_4991.jpg,2.3365429477098476,0,0,0,0,3.813120446495407,0,9.16343575188167,1
clean_p_4992.jpg,1.8013607141035064,0,0,0,0,1.7347717076615592,0,7.617168592552045,1
clean_p_4993.jpg,1.935666196405891,0,0,0,0,3.40754593590444,0,9.495221709225783,1
clean_p_4994.jpg,26.706991863928767,0,0,0,1.1340153526588945,8.764258921246133,0,9.634733113522856,1
clean_p_4995.jpg,3.019466170444372,0,0,0,0,0.3968502629920499,0,9.254698248114018,1
clean_p_4996.jpg,1.5418132647583254,0,0,0,0,8.62341791016145,0,8.60648584500124,1
clean_p_4997.jpg,2.494292473335252,0,0,0,0,3.929905813701208,0,7.671927675687012,1
clean_p_4998.jpg,2.662024533231816,0,0,0,0,0,0,6.438508687283335,1
clean_p_4999.jpg,2.3621437679689263,0,0,0,0,5.801088548101187,0,11.559936069654933,1
clean_p_5000.jpg,1.2806736925930327,0,0,0,1.780083821933004,6.231299397031579,0,11.740897997151267,1
clean_p_5001.jpg,1.6062254339145055,0,0,0,0,7.697279970891568,0,11.28459483374706,1
clean_p_5002.jpg,1.6213554291038468,0,0,0,4.166377880286001,5.955489320126116,0,13.569574974439423,1
clean_p_5003.jpg,1.7513099605985696,0,0,0,4.235472929419343,6.305183576143068,0,9.92654916387687,1
clean_p_5004.jpg,10.33981503153001,0,0,0,3.8627049160410896,4.677939794318916,0,10.256446139103792,1
clean_p_5005.jpg,1.351673318808184,0,0,0,1.9232080632317141,7.306177282846926,0,11.076878044136922,1
clean_p_5006.jpg,1.6203085506349169,0,0,0,0,4.529222069201123,0,9.82822211744193,1
clean_p_5007.jpg,1.8165018521179794,0,0,0,0,7.181794764279428,0,9.900341607507807,1
clean_p_5008.jpg,7.961027801394664,0,0,0,7.412394837264945,5.764066546671616,0,9.938383552730134,1
clean_p_5009.jpg,1.7026077223442768,0,0,0,0,4.629420723208516,0,9.560650594264335,1
clean_p_5010.jpg,1.4230466639224557,0,0,0,0,2.8231765906158954,0,11.636960696469268,1
clean_p_5011.jpg,1.3465828500551367,0,0,0,0,7.838161849754889,0,13.305882445889408,1
clean_p_5012.jpg,1.2520218783521206,0,0,0,0,3.2096551501151303,0,9.958475613534873,1
clean_p_5013.jpg,16.12565336322018,0,0,0.0,0.6551853485522242,8.53162007031827,0,11.192888970997547,1
clean_p_5014.jpg,1.3484955565690835,0,0,0,4.639533306438822,5.024560785269097,0,9.633309715421532,1
clean_p_5015.jpg,1.2855219491796195,0,0,0,0,7.958049358908683,0,10.503868343955718,1
clean_p_5016.jpg,2.040741238449728,0,0,0,0,0,0,8.556849358563653,1
clean_p_5017.jpg,2.53239801309825,0,0,0,5.868948747499125,6.951013343423094,0,11.607172597886011,1
clean_p_5018.jpg,31.910004687070156,0,0,0,4.371231857964491,6.739348989623097,0,11.274565524668404,1
clean_p_5019.jpg,16.843207154748395,0,0,0,9.300613338373738,11.15043018392039,0,12.827370289162827,1
clean_p_5020.jpg,2.2021064352954576,0,0,0,0,6.264207635535747,0,10.85384606150641,1
clean_p_5021.jpg,2.127175353257303,0,0,0,4.111016341244735,6.599498797257168,0,12.390066821592423,1
clean_p_5022.jpg,13.34971358606719,0,0,0,3.4501562381321778,5.846391267013722,0,10.330929689790306,1
clean_p_5023.jpg,8.877383431491452,0,0,0,0,14.901329131117652,0,9.02132401219502,1
clean_p_5024.jpg,18.464085402882848,0,0,0,2.013052077787,3.034173264727051,0,8.704956721167873,1
clean_p_5025.jpg,1.8454782144038078,0,0,0,0,8.964107929487517,0,10.464960888553753,1
clean_p_5026.jpg,1.4071746614836833,0,0,0,0,4.588180021148202,0,8.084244360972836,1
clean_p_5027.jpg,1.944758738992909,0,0,0,0,5.166679246600064,0,9.643375450169733,1
clean_p_5028.jpg,2.2882633377025483,0,0,0,0,5.411589168858892,0,7.995328639687977,1
clean_p_5029.jpg,1.6234968507661576,0,0,0,0,8.15526449026751,0,9.417516497625599,1
clean_p_5030.jpg,1.8658058823019945,0,0,0,0,0,0,6.044867098710956,1
clean_p_5031.jpg,1.379304892147246,0,0,0,0,5.103211812094827,0,10.100657530661408,1
clean_p_5032.jpg,1.3543151722490512,0,0,0,0,0,0,8.341341642482174,1
clean_p_5033.jpg,2.5264212731865845,0,0,0,0,8.894931507809323,0,12.422490972597549,1
clean_p_5034.jpg,1.4923221921852092,0,0,0,0,0,0,9.391022406769322,1
clean_p_5035.jpg,1.9605028672622091,0,0,0,0,7.923096010846136,0,6.306464273204046,1
clean_p_5036.jpg,1.7406763742187426,0,0,0,0,9.146667179339293,0,10.755433917923854,1
clean_p_5037.jpg,2.110679071298933,0,0,0,3.0420103708363344,5.67897954722498,0,9.449699321208442,1
clean_p_5038.jpg,9.550674718363954,0,0,0,5.749759356097449,5.982601397317859,0,8.754637076695527,1
clean_p_5039.jpg,9.92186581879185,0,0,0,0,8.809933136418552,0,8.612493450835743,1
clean_p_5040.jpg,1.182168196811669,0,0,0,0.0,9.23285380923789,0,7.06328061009913,1
clean_p_5041.jpg,1.250529975877886,0,0,0,4.974029415221489,6.42579198888518,0,7.104518689557875,1
clean_p_5042.jpg,1.0548903504739275,0,0,0,0,7.924598654367891,0,7.091458542501293,1
clean_p_5043.jpg,1.206814860151603,0,0,0,0,5.367119047293504,0,4.570973330867053,1
clean_p_5044.jpg,1.1803067892548538,0,0,0,0,5.969127288848576,0,6.374872506163983,1
clean_p_5045.jpg,1.2637540246618915,0,0,0,4.282645029960745,8.672250757754979,0,7.387564335051354,1
clean_p_5046.jpg,1.6580189970986747,0,0,0,0,4.52358257352107,0,5.680854790544122,1
clean_p_5047.jpg,1.2477582724896268,0,0,0,0,7.575367076048045,0,7.283233788872587,1
clean_p_5048.jpg,1.425088165139931,0,0,0,0,5.121890089182311,0,6.902844715253455,1
clean_p_5049.jpg,1.564206612305719,0,0,0,1.1905507889761495,6.609996864803799,0,6.213554039606296,1
clean_p_5050.jpg,1.1806520233041797,0,0,0,0,8.524135182219865,0,8.76494720057908,1
clean_p_5051.jpg,1.3731974111998935,0,0,0,6.0688536842466645,8.369877411796358,0,6.273850702442071,1
clean_p_5052.jpg,1.2271838295811106,0,0,0,0.0,7.126800811213329,0,6.687543851625185,1
clean_p_5053.jpg,1.2820790614162885,0,0,0,0,10.63757224741753,0,7.058070811988685,1
clean_p_5054.jpg,1.3125619125030565,0,0,0,1.1905507889761495,8.355847698996415,0,6.575834248933808,1
clean_p_5055.jpg,1.527989636899329,0,0,0,0,5.15307655659282,0,5.920157588851396,1
clean_p_5056.jpg,1.3155928445775238,0,0,0,6.00490787501264,7.495781910723789,0,5.060052836230727,1
clean_p_5057.jpg,1.0273723683539748,0,0,0,0,10.100078741217583,0,7.225709501843283,1
clean_p_5058.jpg,10.069212857557982,0,0,0,8.98776337285836,9.419400870307017,0,6.717063667556353,1
clean_p_5059.jpg,1.3837528840098647,0,0,0,0.0,5.033819719022578,0,3.9996725295333238,1
clean_p_5060.jpg,1.245091961118068,0,0,0,0.0,8.750886756036804,0,5.407911299042848,1
clean_p_5061.jpg,13.777948518087413,0,0,0,6.556752235313807,8.81590367758797,0,5.596676583436327,1
clean_p_5062.jpg,9.267845862652704,0,0,0,9.22324655999164,7.815022510261725,0,7.705990295836451,1
clean_p_5063.jpg,1.3887954266691058,0,0,0,2.9471352539920925,7.779749101741448,0,4.64459671208173,1
clean_p_5064.jpg,8.688394151054213,0,0,0,7.140194567988547,8.272559387149352,0,6.51951181277055,1
clean_p_5065.jpg,1.2558701311976883,0,0,0,0.6148228342941245,6.399182070200005,0,4.642941245763829,1
clean_p_5066.jpg,1.4267381554664507,0,0,0,2.0832888879407068,9.898093201585343,0,5.546538387377955,1
clean_p_5067.jpg,1.221087634264379,0,0,0,4.68055535042654,11.807736703135644,0,7.397569189699759,1
clean_p_5068.jpg,18.18280271890742,0,0,0,8.193751563649043,6.479496425193336,0,5.590003447459806,1
clean_p_5069.jpg,20.432382612215196,0,0,0,9.266386305001523,9.205331078972904,0,8.31439463484042,1
clean_p_5070.jpg,1.4766578755259814,0,0,0,5.151533013089513,7.556008947720079,0,5.280420923259911,1
clean_p_5071.jpg,16.92021789962656,0,0.0,0,3.128898124989205,8.887896725585902,0.0,7.373195785295162,1
clean_p_5072.jpg,1.410997275881683,0,0,0,4.601452661463167,8.800056255069755,0,5.330621531484712,1
clean_p_5073.jpg,1.646037107953646,0,0,0,0.0,7.4997955436774335,0,6.5575090237693745,1
clean_p_5074.jpg,9.74657402771011,0,0,0,6.0860926495177665,12.10984195933625,0,6.00732727438225,1
clean_p_5075.jpg,8.666829246329813,0.0,0,0,5.449076938330529,11.40055211036937,0,6.524004919784267,1
clean_p_5076.jpg,19.22673073678027,0,0,0.0,4.809916667641359,10.177337279770335,0,6.494421005988305,1
clean_p_5077.jpg,1.5942495274201887,0,0,0,4.959290964751384,8.711132315286225,0,8.561720582443957,1
clean_p_5078.jpg,1.5049915995745573,0,0,0,6.248862297438428,8.214388866300501,0,5.856547795314395,1
clean_p_5079.jpg,22.88183836763718,0,0,0,7.1377150875502755,8.949210921249083,0,6.965068957848063,1
clean_p_5080.jpg,1.5259116641415287,0,0,0,0.3968502629920499,6.657155452858348,0,5.745688358863907,1
clean_p_5081.jpg,1.5277719300105908,0,0,0,1.6089452422090271,6.768501667595506,0,6.510864620870092,1
clean_p_5082.jpg,1.1910032502905115,0,0,0,0,9.136365600075848,0,5.679630733901752,1
clean_p_5083.jpg,1.4544889775351646,0,0,0,8.077009552707576,9.021644359412022,0,5.758961073707304,1
clean_p_5084.jpg,1.38746652742173,0,0,0,0,6.98294304566004,0,6.339825248399858,1
clean_p_5085.jpg,1.7032061691543856,0,0,0,0,4.14972342304648,0,5.632686880250855,1
clean_p_5086.jpg,1.1585154259018091,0,0,0,1.1905507889761495,9.428272834031027,0,6.1037155024329675,1
clean_p_5087.jpg,1.688585766518596,0,0,0,0,5.731279502409795,0,5.667640398454842,1
clean_p_5088.jpg,1.7388142668982192,0,0,0,0,8.445443170490728,0,5.5940483282672435,1
clean_p_5089.jpg,1.3355156306375886,0,0,0,6.401851983673864,8.233632329964614,0,6.053236031535102,1
clean_p_5090.jpg,1.2145438784876867,0,0,0,0,8.751206189900858,0,7.653047440363448,1
clean_p_5091.jpg,1.3248474044616187,0,0,0,0,7.042032688088657,0,5.213075642439692,1
clean_p_5092.jpg,13.444131570953113,0,0,0,7.339402472295062,10.054195974200773,0,4.781803027014766,1
clean_p_5093.jpg,1.0918010333423624,0,0,0,2.4544101745734106,8.023110983532572,0,6.838461594897326,1
clean_p_5094.jpg,1.069579018175965,0,0,0,8.828689139225524,10.514496442793709,0,6.1353148489679405,1
clean_p_5095.jpg,1.2558084110582357,0,0,0,0,8.621367251278203,0,6.5045058598706404,1
clean_p_5096.jpg,1.2931215223422934,0,0,0,2.200558076331652,7.98392974203591,0,5.804484243985625,1
clean_p_5097.jpg,10.738827883137827,0,0,0,6.2064459379953405,8.403638123728035,0,6.407885572345891,1
clean_p_5098.jpg,1.4504793927275812,0,0,0,0.0,8.65020639897094,0,6.414172487560166,1
clean_p_5099.jpg,1.2351301552306855,0,0,0,0,8.247460148419366,0,7.244454462684436,1
clean_p_5100.jpg,1.1855104939490844,0,0,0,0,7.726426058999036,0,6.574436084988078,1
clean_p_5101.jpg,1.6014047235870952,0,0,0,6.071753558047035,10.00984294068163,0,6.1346113833679015,1
clean_p_5102.jpg,1.5371728715142483,0,0,0,3.1320994528367807,8.114425948843266,0,6.526804141528368,1
clean_p_5103.jpg,21.696139047619045,0,0,0,4.317810999368131,10.288734365410622,0,6.775585917376423,1
clean_p_5104.jpg,8.703865115541593,0,0,0,8.779813128072917,9.32092164319081,0,6.1035087100219805,1
clean_p_5105.jpg,1.3835132874092089,0,0,0,0,5.399944594895448,0,5.672172421189282,1
clean_p_5106.jpg,7.663504813231991,0,0,0,5.353016264222728,8.142906745324483,0,6.079467620403205,1
clean_p_5107.jpg,1.2364922915552539,0,0,0,0,12.361351101959343,0,7.631868939088462,1
clean_p_5108.jpg,1.4611361379692076,0,0,0,0.0,10.18146953008571,0,7.592536816525799,1
clean_p_5109.jpg,1.5555149090194607,0,0,0,0,7.932401555071036,0,5.110548322119991,1
clean_p_5110.jpg,1.4784643253369545,0,0,0,0,9.914658820397854,0,6.169301582350445,1
clean_p_5111.jpg,1.5258684013241952,0,0,0,0,10.424911086528144,0,7.931100150334103,1
clean_p_5112.jpg,1.4791236294866477,0,0,0,3.497730955603892,7.6425083717404645,0,7.283322318244762,1
clean_p_5113.jpg,2.4258491265700566,0,0,0,6.3433150504687745,7.478106967729225,0,6.12877883043213,1
clean_p_5114.jpg,2.7362101917992514,0,0,0,0,10.13893564276083,0,9.481564078045613,1
clean_p_5115.jpg,6.867437073966462,0.0,0,0,0,7.335908691863867,0,7.999573680754949,1
clean_p_5116.jpg,1.5453027137248527,0,0,0,0,0,0,8.59397038074457,1
clean_p_5117.jpg,3.0905424047073553,0,0,0,0,0,0,6.251297653486199,1
clean_p_5118.jpg,2.194158351867694,0,0,0,0,0,0,6.038760926192754,1
clean_p_5119.jpg,2.3340181825297552,0,0,0,0,0,0,7.7375592849094215,1
clean_p_5120.jpg,2.318327973219352,0,0,0,0,3.484158996214619,0,5.399959659129465,1
clean_p_5121.jpg,2.640934275482031,0,0,0,0,1.4235197191984228,0,6.11229249380556,1
clean_p_5122.jpg,2.146995224884939,0,0,0,0,7.29965828172091,0,8.375766490624327,1
clean_p_5123.jpg,2.2777361079980363,0,0,0,0,4.58379756718155,0,6.013377546342875,1
clean_p_5124.jpg,2.3823184002952225,0,0,0,0,9.420253492994856,0,9.190717945398307,1
clean_p_5125.jpg,2.726676228047571,0,0,0,0,2.5886192677044377,0,5.73969220036818,1
clean_p_5126.jpg,2.0865578789728647,0,0,0,0,0,0,6.522267892511842,1
clean_p_5127.jpg,2.593299441619098,0,0,0,0,3.5911024670194673,0,8.414588124796174,1
clean_p_5128.jpg,3.416632049679854,0,0,0,0,4.7856067013375245,0,11.659107834847577,1
clean_p_5129.jpg,1.7006152205768348,0,0,0,0,9.679603194638021,0,7.8355581961810135,1
clean_p_5130.jpg,8.651317252860725,0,0,0,0,0,0,8.182876118774608,1
clean_p_5131.jpg,1.857518489358896,0,0,0,0,5.897230503052858,0,6.967119435697616,1
clean_p_5132.jpg,2.6733113782916935,0,0,0,0,8.329410070877321,0,9.371899859817736,1
clean_p_5133.jpg,1.9906019195918299,0,0,0,0,9.9555028691057,0,8.143960487081046,1
clean_p_5134.jpg,3.1608412838194475,0,0,0,4.892208714817606,6.545495320971154,0,6.893648246923307,1
clean_p_5135.jpg,18.57228346495193,0,0,0,5.451651961445609,9.7454174369147,0,9.226048452513893,1
clean_p_5136.jpg,2.7582350681109338,0,0,0,4.898343013156431,7.41747422589764,0,7.520591655165369,1
clean_p_5137.jpg,25.478840769913365,0,0,0.0,2.6150017925516087,11.003945839452905,0,6.9075292513249815,1
clean_p_5138.jpg,3.1568649391580506,0,0,0,0,5.488831623883059,0,9.429250061749242,1
clean_p_5139.jpg,2.7026429892153545,0,0,0,0,6.7729752774520104,0,9.377812167196929,1
clean_p_5140.jpg,2.812064069042895,0,0,0,0.0,8.346830559834384,0,9.057301913122231,1
clean_p_5141.jpg,27.29277625476605,0,0,0,4.153389384844186,8.824140934094798,0,9.259152011366957,1
clean_p_5142.jpg,2.3145235376228723,0,0,0,5.066994768902109,5.911992542246942,0,6.862181743546724,1
clean_p_5143.jpg,3.388176532582581,0,0,0,0,5.10811088443536,0,5.7448021624953824,1
clean_p_5144.jpg,2.910500097064988,0,0,0,0,5.842507347310047,0,7.660479416905136,1
clean_p_5145.jpg,3.7100408287121365,0,0,0,0,9.227138744198065,0,8.128420430437037,1
clean_p_5146.jpg,2.293493140199803,0,0,0,5.363898973971023,9.11615260928865,0,11.03099315735258,1
clean_p_5147.jpg,10.616080531448139,0,0,0,0,10.064745938591637,0,9.410153923714208,1
clean_p_5148.jpg,10.427662926701531,0,0,0,4.731904717879052,8.62323203222235,0,7.577387727638664,1
clean_p_5149.jpg,2.592704211980945,0,0,0,0,4.548175639426981,0,8.924415864414257,1
clean_p_5150.jpg,2.929842350383067,0,0,0,0,4.442636440507718,0,8.0235368027581,1
clean_p_5151.jpg,7.335693454145001,0.0,0,0,7.540154996848947,10.802318831845705,0,10.008395056130437,1
clean_p_5152.jpg,2.692776799599398,0,0,0,0,8.439929390507562,0,9.70576640019319,1
clean_p_5153.jpg,2.8074277392950973,0,0,0,0,4.645502238096659,0,6.082264114081144,1
clean_p_5154.jpg,2.924985279712353,0,0,0,0,5.464649827463481,0,8.496068694805917,1
clean_p_5155.jpg,2.406636837203148,0,0,0,0,7.771994292441225,0,8.671511928575606,1
clean_p_5156.jpg,25.369442434256886,0.0,0,0,5.243095989460226,9.37290898796021,0,9.668598111760891,1
clean_p_5157.jpg,3.0997306115471424,0,0,0,0,5.243166545496392,0,6.721726439052825,1
clean_p_5158.jpg,2.5838944524207625,0,0,0,5.8728223791661005,8.245893701753085,0,8.689600226162524,1
clean_p_5159.jpg,3.944404966906985,0,0,0,0.0,8.308463322442355,0,8.149850923413242,1
clean_p_5160.jpg,12.94061981601664,0,0,0.0,5.701101744718797,8.190504005930613,0,9.203617348937476,1
clean_p_5161.jpg,12.36975128751125,0.0,0,0.0,0.0,7.501072399299184,0,8.819934986811354,1
clean_p_5162.jpg,2.826384116122097,0,0,0,4.391944419452649,5.977298095548349,0,7.278656833627862,1
clean_p_5163.jpg,11.68402658067256,0,0,0,6.594023442720253,7.754111631368613,0,7.762552013093048,1
clean_p_5164.jpg,2.4120902896319074,0,0,0,0.3968502629920499,9.094651986533387,0,6.889213328583613,1
clean_p_5165.jpg,7.98147034587002,0,0,0,0.7937005259840998,9.873087577793903,0,8.392028263364303,1
clean_p_5166.jpg,2.944752639300394,0,0,0,3.1089864247492587,6.327769108044695,0,7.941872168701775,1
clean_p_5167.jpg,2.454280736297247,0,0,0,0,7.622162982849906,0,8.734215177409395,1
clean_p_5168.jpg,12.164238993564942,0,0,0,4.480898668490655,9.011594278997393,0,7.1064418979464605,1
clean_p_5169.jpg,3.6586963698089163,0,0,0,0.0,8.620609772571843,0,8.63242953066113,1
clean_p_5170.jpg,16.24701713982889,0,0,0,7.708129719604168,10.088816695239222,0,12.080226781105235,1
clean_p_5171.jpg,27.3699648164875,0,0,0,2.2641999719192265,3.9932759016489907,0,7.385781921152887,1
clean_p_5172.jpg,22.97024955473332,0,0,0,5.269936785469168,8.402339880340135,0,8.181161667172022,1
clean_p_5173.jpg,22.970022522460326,0,0,0,4.582692783879329,6.694445147114139,0,8.936692492215833,1
clean_p_5174.jpg,2.445018642614125,0,0,0,0,3.859755948261136,0,8.58987816245034,1
clean_p_5175.jpg,23.11576665738697,0,0,0,6.262987892465877,10.616892732986091,0,9.48159779027596,1
clean_p_5176.jpg,7.299480179763485,0,0,0.0,1.1905507889761495,11.104883269770406,0,10.230520146529242,1
clean_p_5177.jpg,3.5656076202024845,0,0,0,4.207780093369087,6.0235392308582885,0,9.10114841133757,1
clean_p_5178.jpg,2.9439981038298635,0,0,0,0,0,0,7.1065271137100945,1
clean_p_5179.jpg,7.293425826697957,0.3968502629920499,0,0,0,10.827483461543014,0,9.080697064805326,1
clean_p_5180.jpg,12.749949637033744,0,0,0,3.668552903947265,9.966127149279881,0,8.13584174689924,1
clean_p_5181.jpg,2.764969143557844,0,0,0,0,2.5104046925980565,0,5.551565046441869,1
clean_p_5182.jpg,33.38724769546081,0,0,0,5.724138879189908,9.13412096390947,0,7.688319492354675,1
clean_p_5183.jpg,3.0534240149798904,0,0,0,4.755863409998035,7.377653196630987,0,7.935752857310083,1
clean_p_5184.jpg,3.062499969330916,0,0,0,0,0,0,8.019654501429146,1
clean_p_5185.jpg,13.387023874899278,0,0,0,6.424094135327572,6.025077255699716,0.0,7.407019894866068,1
clean_p_5186.jpg,8.49856800630474,0,0,0,0.0,8.85300913723154,0,9.485485058987562,1
clean_p_5187.jpg,2.866209991020465,0,0,0,0,4.680024197139392,0,5.859892779621544,1
clean_p_5188.jpg,21.601482484698685,0,0,0,1.2077414461472362,8.86198675258739,0,8.149484210488795,1
clean_p_5189.jpg,3.5797357216529133,0,0,0,0,8.627005787142751,0,6.657409036965778,1
clean_p_5190.jpg,2.870584942972934,0,0,0,0,9.748432378024587,0,7.303143907264728,1
clean_p_5191.jpg,11.709330270475892,0,0,0,3.8289876609655185,10.031180792074235,0,4.982519914051474,1
clean_p_5192.jpg,2.655757498911853,0,0,0,3.3062846200069185,10.894718493272565,0,7.028760353244483,1
clean_p_5193.jpg,2.8712680277145806,0,0,0,0,8.673344771101355,0,7.277476196029678,1
clean_p_5194.jpg,3.093054640811835,0,0,0.0,3.7122684147636384,8.309180294294228,0,8.729027276659787,1
clean_p_5195.jpg,2.9430799365092466,0,0,0,3.74476502932089,7.687670526524994,0,6.760799764131013,1
clean_p_5196.jpg,3.984571202047871,0,0,0,3.31775860492081,8.74501759058553,0,9.180513301174091,1
clean_p_5197.jpg,13.133931318957792,0,0,0,10.852441262931091,7.482960119631701,0,8.209441894045273,1
clean_p_5198.jpg,20.322919217481168,0,0,0,5.60114051777659,8.604674183086036,0,5.622441953746665,1
clean_p_5199.jpg,19.51690339086689,0,0,0,2.5359242189483284,8.371288396608245,0,9.990116882912352,1
clean_p_5200.jpg,2.9875332199899933,0,0,0,4.656057067278607,7.2009565403007425,0,7.865210374789309,1
clean_p_5201.jpg,28.761730138475897,0,0,0,2.53924856319161,9.821534096860745,0,6.426981019354105,1
clean_p_5202.jpg,2.648131620915926,0,0,0,0,4.166178872020495,0,7.809938864498418,1
clean_p_5203.jpg,2.9331169970160027,0,0,0,0,6.078558801110669,0,8.813549798859139,1
clean_p_5204.jpg,17.014721217998808,0,0,3.1253352173734275,0,6.083349768541205,0.0,8.758149769443477,1
clean_p_5205.jpg,3.0759917414032376,0,0,0,0,6.389526225987772,0,5.732260152150291,1
clean_p_5206.jpg,3.1342584862122185,0,0,0,1.3083160008702763,10.102968423217408,0,8.698916284997187,1
clean_p_5207.jpg,14.76240387779738,0,0,0,6.260987146833329,11.026544654600901,0,5.339738396247838,1
clean_p_5208.jpg,3.489928414990347,0,0,0,0,6.429427107315587,0,5.795205721602274,1
clean_p_5209.jpg,3.0981336091330567,0.7560102351059309,0,0.0,0,2.8390886474085293,0,8.11932428670553,1
clean_p_5210.jpg,8.299797363571514,0.0,0,0,0,5.368063913536543,0,8.00396185001131,1
clean_p_5211.jpg,3.8640880698449678,0,0,0,0,8.452652781206922,0,6.912512783474766,1
clean_p_5212.jpg,23.907777461542718,0.44135772073311313,1.5874010519681994,0,0,8.441066002835068,0,7.56018626959465,1
clean_p_5213.jpg,26.56955524616351,0,0,0,5.198765471884682,6.686428082510049,0,7.369024443779191,1
clean_p_5214.jpg,3.1545701745537555,0,0,0,0,0,0,6.40768981795494,1
clean_p_5215.jpg,3.781783413126591,1.80612889606167,0,0,0,5.810911318041702,0,8.165356451678253,1
clean_p_5216.jpg,12.364402923592865,0,0,0,4.02436568485884,12.873873050051982,0,6.806373248310733,1
clean_p_5217.jpg,11.028452475065626,0,0,0,1.4237570732919003,8.305850694271792,0,8.567434929144476,1
clean_p_5218.jpg,2.7803295288885175,0,0,0,0,7.5892355456939145,0,6.163818224886531,1
clean_p_5219.jpg,2.6671567800141918,0,0,0,0,2.6348516514317186,0,8.203974705392763,1
clean_p_5220.jpg,17.846674916116186,0,0,0,2.4789204113855434,8.954703304753776,0.0,9.43070755843624,1
clean_p_5221.jpg,13.54327593527061,0,0,0,4.556094250220414,5.680046550832934,0,7.602283284219001,1
clean_p_5222.jpg,3.327231237938327,0,0,0,0,5.608588934012566,0,5.719589044469132,1
clean_p_5223.jpg,2.7880708182420317,0,0,0,0,0,0,8.36344217125779,1
clean_p_5224.jpg,2.68206772958967,0,0,0,0,9.403306859857818,0,9.927246277461197,1
clean_p_5225.jpg,2.7352079878711173,0,0,0,0.37800511755296734,9.492054678331137,0,8.260011225794416,1
clean_p_5226.jpg,16.527198521416956,0,0,0,1.9601622747181757,5.315133732662218,0,7.055475376088139,1
clean_p_5227.jpg,2.9575765259396527,0,0,0,0,4.347241987956577,0,8.440255582401258,1
clean_p_5228.jpg,2.5463539355737583,0,0,0,3.0522725738152503,8.330251293542823,0,6.326373409739508,1
clean_p_5229.jpg,24.19486973770756,0,0,0,2.6285438808576576,9.789709421141739,0,7.2022478989087215,1
clean_p_5230.jpg,31.346312658096195,0,0,0,5.537530708966252,6.2668062860503,0,7.809200164378005,1
clean_p_5231.jpg,16.30522070562532,0,0,0.0,6.7473528545354,14.736689823969872,0,9.374365764895167,1
clean_p_5232.jpg,20.514401681150368,0,0,0,0.37800511755296734,9.585339482924246,0,10.764809427101866,1
clean_p_5233.jpg,3.3713995697650883,0,0,0,0,6.041439363621187,0,6.499459710197667,1
clean_p_5234.jpg,3.1565195969889666,0,0,0,0,4.593328059659022,0,6.3554450815268755,1
clean_p_5235.jpg,3.9937256561064896,0,0,0,0,6.081830937629117,0,9.015788375267118,1
clean_p_5236.jpg,3.1482378899819485,0.7937005259840998,0,0,5.17131450573,10.358121974646657,0,7.425191381698866,1
clean_p_5237.jpg,12.236844274450823,0,0,0,5.7666893906454275,8.67830952697507,0,6.538116985875357,1
clean_p_5238.jpg,17.437906805848,0.0,0.6933612743506347,0,5.4057533295698015,10.335063787580214,0,10.055424471081155,1
clean_p_5239.jpg,3.394216126053666,0,0,0,2.4051979004682527,9.76314778946299,0,7.646944540582082,1
