rskew_bins0,rskew_bins1,rskew_bins2,rskew_bins3,rskew_bins4,rskew_bins5,rskew_bins6,rskew_bins7,class,
clean_p_1559.jpg,10.63151023,1.613677109,0,0,0,10.08770227,0,10.26019845,1
clean_p_1560.jpg,0.956968089,0,0,0,0,10.34000738,0,9.673077403,1
clean_p_1561.jpg,10.1180377,0.396850263,0,0,4.425690149,9.999207413,0,9.22163746,1
clean_p_1562.jpg,26.69181731,2.113128987,0,0,0,6.280290046,0,9.135595325,1
clean_p_1563.jpg,7.869574761,1.369053355,0,0,0,7.980726512,0,8.285662746,1
clean_p_1564.jpg,9.108787742,2.243090402,0,0,0,9.595634014,0,8.716255441,1
clean_p_1565.jpg,11.1903516,2.716776587,0,0,0,10.14617363,0,10.09550936,1
clean_p_1566.jpg,16.81171027,1.91037821,0,0,0,7.850282518,0,7.082826806,1
clean_p_1567.jpg,12.23371009,2.606983134,0,0,0,8.675067545,0,14.62663603,1
clean_p_1568.jpg,0.893539666,1.393013664,0,0,0.396850263,7.363316663,0,7.809231405,1
clean_p_1569.jpg,1.091439915,1.682079254,0,0,0,5.549242785,0,9.819045194,1
clean_p_1570.jpg,25.84652272,4.29272147,0,0,0,6.232455915,0,6.583561577,1
clean_p_1571.jpg,11.29753591,1.660688425,0,0,3.088950032,8.512850409,0,8.082590541,1
clean_p_1572.jpg,1.042948652,0,0,0,0,5.384191514,0,6.771844501,1
clean_p_1573.jpg,11.48039755,3.581884451,0,0,0,8.92610208,0,8.460894019,1
clean_p_1574.jpg,7.783175449,0,0,0,5.217310071,8.48725698,0,8.556164064,1
clean_p_1575.jpg,18.92633627,3.50570734,0,0,0,5.318555636,0,6.880498725,1
clean_p_1576.jpg,26.10155019,3.633134326,0,0,0,5.216810957,0,7.127303444,1
clean_p_1577.jpg,16.81247047,0.793700526,0,0,4.371876393,10.23192231,0,10.18739745,1
clean_p_1578.jpg,24.31375519,3.673628891,0,0,0,5.628309706,0,6.835990303,1
clean_p_1579.jpg,10.82885968,2.441248732,0,0,3.290259772,8.334443534,0,8.524094814,1
clean_p_1580.jpg,14.40091269,2.071739048,0,0,0,6.194226518,0,8.911254228,1
clean_p_1581.jpg,29.96177232,3.074129558,0,0,2.377209524,7.371360465,3.115327945,5.641138067,1
clean_p_1582.jpg,19.49508415,2.175836518,0,0,0,8.358513708,0,6.887484002,1
clean_p_1583.jpg,14.78316924,3.781502177,0,0,0,7.666433404,0,8.521128451,1
clean_p_1584.jpg,13.47520209,1.201130392,0,0,2.011510572,8.862886308,0,9.875759916,1
clean_p_1585.jpg,22.57221729,1.262294971,0,0,0.998357883,9.395958319,0,8.426506593,1
clean_p_1586.jpg,0.961355039,0,0,0,0,4.608947964,0,6.57193526,1
clean_p_1587.jpg,19.65554485,1.12864361,0,0,2.225509635,10.0756392,0,7.612276332,1
clean_p_1588.jpg,17.69689142,1.613288157,0,0,1.043832531,8.567810272,0,6.782806114,1
clean_p_1589.jpg,24.96066405,3.113982626,0,0,0,5.921106164,0,8.014312243,1
clean_p_1590.jpg,1.076832165,0,0,0,0,6.567063305,0,7.540184084,1
clean_p_1591.jpg,17.06312715,2.290708905,0,0,4.748172972,10.44484693,0,9.423556476,1
clean_p_1592.jpg,15.83005219,7.479195791,0,0,0,0.427229938,0,8.9960285,1
clean_p_1593.jpg,9.055050152,1.489013156,0,0,0,8.500970782,0,7.215376249,1
clean_p_1594.jpg,1.058578871,2.791799182,0,0,0,11.04670555,0,7.557942451,1
clean_p_1595.jpg,21.50613469,2.375479718,0,0,1.237566861,7.124602464,0,7.412181522,1
clean_p_1596.jpg,1.000648737,1.89604773,0,0,0,7.071237,0,7.755430047,1
clean_p_1597.jpg,19.91313959,1.464194829,0,0,0,8.354214162,0,7.7395249,1
clean_p_1598.jpg,22.36887722,3.175442222,0,0,0,7.214912561,0,8.385863953,1
clean_p_1599.jpg,8.927485432,1.318592494,0,0,0,7.682108922,0,8.623063414,1
clean_p_1600.jpg,1.049846633,0,0,0,0,5.758913505,0,8.532105309,1
clean_p_1601.jpg,13.85201056,0,0,0,2.718156196,4.749877363,0,11.33852072,1
clean_p_1602.jpg,13.20982261,2.088142652,0,0,0.396850263,6.441257649,0,7.336375172,1
clean_p_1603.jpg,0.927705062,0,0,0,0,2.650781543,0,8.529897951,1
clean_p_1604.jpg,8.676518245,0,0,0,0.354142636,8.042638471,0,8.043452906,1
clean_p_1605.jpg,7.962965589,2.211921113,0,0,0,9.78205134,0,8.220500445,1
clean_p_1606.jpg,18.54792694,2.669449214,0,0,4.525305127,12.09892474,0,8.862992584,1
clean_p_1607.jpg,17.21889762,5.630631852,0,0,4.321074673,10.68476531,7.425162626,11.69295077,1
clean_p_1608.jpg,4.055415458,3.444348357,0,0,0,13.02904739,9.564462846,15.23053522,1
clean_p_1609.jpg,18.67473481,3.846641189,0,0,0,6.200078344,0,8.779593449,1
clean_p_1610.jpg,10.20268844,0.897246121,0,0,0,5.087935905,0,6.931009678,1
clean_p_1611.jpg,12.42368731,1.475311768,0,0,4.349957863,8.695195643,0,9.686313166,1
clean_p_1612.jpg,5.427984731,0,0,0,3.624788461,11.19903466,0,7.687841662,1
clean_p_1613.jpg,26.36131363,6.803757271,0,0,0,8.678634888,5.309647317,11.6860488,1
clean_p_1614.jpg,19.30564804,1.452797476,0,0,0.776673733,7.280222195,0,7.171374048,1
clean_p_1615.jpg,22.14365996,2.606638357,0,0,0.778516943,7.553225775,0,10.19485185,1
clean_p_1616.jpg,21.25310574,0,0,0,2.274195616,8.625533628,0,8.006682772,1
clean_p_1617.jpg,1.043599159,0,0,0,0,9.333604657,0,8.009915389,1
clean_p_1618.jpg,7.805453267,2.501825052,0,0,0,6.522697853,0,7.89494071,1
clean_p_1619.jpg,1.047846139,1.713926255,0,0,0,8.086933083,0,9.034253112,1
clean_p_1620.jpg,20.30550388,2.198727105,0,0,3.185704117,7.084809369,0,9.893712754,1
clean_p_1621.jpg,18.59194831,2.127448159,0,0,4.523394522,9.196745686,0,8.115420589,1
clean_p_1622.jpg,0.996251912,0,0,0,0,3.802628946,0,5.267651111,1
clean_p_1623.jpg,1.090591286,0,0,0,0,4.197174753,0,7.233651642,1
clean_p_1624.jpg,0.977736227,0,0,0,1.386989998,11.34159046,0,8.305793611,1
clean_p_1625.jpg,22.0761005,0.706453918,0,0,2.052032173,10.24721001,0,8.117188406,1
clean_p_1626.jpg,0.825874215,0,0,0,0,2.010897534,0,7.639540975,1
clean_p_1627.jpg,0.999653483,0,0,0,0,7.583550483,0,6.290361879,1
clean_p_1628.jpg,10.18944822,2.240314289,0,0,0,6.728077139,0,6.54905775,1
clean_p_1629.jpg,0.89323938,1.192124351,0,0,0,6.387179308,0,7.50037173,1
clean_p_1630.jpg,9.68258871,0,0,0,1.374451368,11.96437807,0,7.884789402,1
clean_p_1631.jpg,1.0400439,0,0,0,0,4.720544176,0,6.94574196,1
clean_p_1632.jpg,1.068621801,0,0,0,0,2.007616183,0,5.801128375,1
clean_p_1633.jpg,1.169006669,0,0,0,0,9.368007783,0,5.788971672,1
clean_p_1634.jpg,0.916540832,0,0,0,0,3.39126281,0,6.828620205,1
clean_p_1635.jpg,11.93319622,2.29134925,0,0,0,7.144518328,0,8.200430647,1
clean_p_1636.jpg,16.59461017,1.491195201,0,0,2.001715195,9.064740268,0,6.709141685,1
clean_p_1637.jpg,8.254498002,0,0,0,2.621001997,9.570678278,0,6.501245228,1
clean_p_1638.jpg,1.073200516,0,0,0,0,9.921406424,0,8.232156143,1
clean_p_1639.jpg,1.092773496,0,0,0,0,5.529150349,0,5.82750855,1
clean_p_1640.jpg,6.389954847,1.349110626,0,0,0,6.596349132,0,8.120550145,1
clean_p_1641.jpg,1.039432578,0,0,0,0,9.686298987,0,8.053999741,1
clean_p_1642.jpg,1.112294614,0,0,0,0,0,0,8.359507767,1
clean_p_1643.jpg,1.107732264,0,0,0,0,7.848975875,0,8.467524661,1
clean_p_1644.jpg,0.939063282,0,0,0,0,3.753980527,0,7.038593154,1
clean_p_1645.jpg,1.231597226,0,0,0,0,8.043917497,0,8.08078209,1
clean_p_1646.jpg,27.76162238,1.197940875,0,0,2.364962974,7.965160677,0,7.762056099,1
clean_p_1647.jpg,0.913801874,0,0,0,0,7.047720301,0,7.950461886,1
clean_p_1648.jpg,1.104844337,0,0,0,0,5.521873103,0,6.274219849,1
clean_p_1649.jpg,0.952068296,0,0,0,0,5.074793064,0,10.06149129,1
clean_p_1650.jpg,19.16787225,0.434346205,0,0,0,11.05642422,0,7.804764476,1
clean_p_1651.jpg,0.981226704,0,0,0,0,7.589940519,0,8.173231766,1
clean_p_1652.jpg,1.081647902,0,0,0,0,1.421079521,0,8.103776544,1
clean_p_1653.jpg,0.993362975,0,0,0,0,10.7009968,0,7.651871133,1
clean_p_1654.jpg,0.99903095,0,0,0,0,8.929238785,0,5.10421177,1
clean_p_1655.jpg,1.05329981,0,0,0,0,5.240471776,0,9.449432957,1
clean_p_1656.jpg,1.357381756,0,0,0,0,3.046220399,0,5.761253496,1
clean_p_1657.jpg,1.03368673,0,0,0,0,8.849034457,0,8.760588599,1
clean_p_1658.jpg,1.195801132,0.396850263,0,0,0,6.871625868,0,8.660521435,1
clean_p_1659.jpg,5.588208055,1.608701626,0,0,0,9.069705538,0,7.598379278,1
clean_p_1660.jpg,0.992272504,0,0,0,0,10.02562289,0,9.474538249,1
clean_p_1661.jpg,5.11162363,2.724102061,0,0,0,5.388965029,0,7.016820372,1
clean_p_1662.jpg,1.138882972,0.396850263,0,0,0,6.728790421,0.793700526,8.314355422,1
clean_p_1663.jpg,0.953835484,0,0,0,0,6.736380561,0,9.102803126,1
clean_p_1664.jpg,0.992886887,0,0,0,0,7.887862859,0,8.384315979,1
clean_p_1665.jpg,0.992659731,0,0,0,0,8.959513964,0,7.092734168,1
clean_p_1666.jpg,0.946219331,0,0,0,0,5.076442724,0,7.253075801,1
clean_p_1667.jpg,1.034785985,0,0,0,0,9.214742026,0,7.702377986,1
clean_p_1668.jpg,1.06077314,0,0,0,0,5.80776253,0,8.200221191,1
clean_p_1669.jpg,8.630136561,0,0,0,0,9.632196556,0,8.64633944,1
clean_p_1670.jpg,1.044669591,0,0,0,0,8.461027015,0,6.720536691,1
clean_p_1671.jpg,0.98389724,0,0,0,0,7.568065454,0,6.858188068,1
clean_p_1672.jpg,9.77362952,0.427229938,0,0,2.560489069,9.161677839,0,7.73115336,1
clean_p_1673.jpg,1.004270149,0,0,0,0,10.24735253,0,7.81212261,1
clean_p_1674.jpg,1.017765655,0,0,0,0,3.594220262,0,7.291489808,1
clean_p_1675.jpg,1.09668005,0,0,0,0,9.032436506,0,6.334870728,1
clean_p_1676.jpg,0.999513614,0,0,0,0,0,0,7.651075709,1
clean_p_1677.jpg,0.951912513,0,0,0,0,4.552803671,0,6.791502579,1
clean_p_1678.jpg,1.005164685,0,0,0,0,7.490427124,0,8.406462018,1
clean_p_1679.jpg,7.724839842,0,0,0,0,11.01617049,0,6.625080892,1
clean_p_1680.jpg,1.016679212,0,0,0,0,1.328866775,0,6.754819591,1
clean_p_1681.jpg,1.216494864,0,0,0,0,4.886930166,0,7.651068976,1
clean_p_1682.jpg,1.132320155,0,0,0,0,11.00419983,0,7.749914941,1
clean_p_1683.jpg,8.901170727,2.464603462,0,0,0,9.153403601,0,5.959884339,1
clean_p_1684.jpg,0.95047493,2.216840882,0,0,0,9.137247696,0,8.766404746,1
clean_p_1685.jpg,1.013815963,0,0,0,0,6.847142599,0,6.934259254,1
clean_p_1686.jpg,0.993906892,0,0,0,0,5.391887011,0,8.121267132,1
clean_p_1687.jpg,6.657597661,1.742754574,0,0,0,7.849932144,0,8.691885876,1
clean_p_1688.jpg,0.929988155,0,0,0,0,6.479836505,0,7.492991986,1
clean_p_1689.jpg,1.079342365,0,0,0,0,2.05990709,0,8.900019449,1
clean_p_1690.jpg,1.043106171,0,0,0,0,6.740973038,0,8.156013604,1
clean_p_1691.jpg,1.187260703,0,0,0,0,6.491791165,0,8.198047493,1
clean_p_1692.jpg,1.100772853,0,0,0,0,8.267327153,0,8.542376989,1
clean_p_1693.jpg,0.998806668,0,0,0,0,5.420014503,0,8.260531861,1
clean_p_1694.jpg,16.84658837,2.776533123,0,0,0,9.335421081,0,7.689337776,1
clean_p_1695.jpg,31.04572261,3.78209194,0,0,0,3.972028015,0,8.793709753,1
clean_p_1696.jpg,7.095184469,2.438078466,0,0,0,9.729632665,0,8.570346913,1
clean_p_1697.jpg,10.36300837,1.927312461,0,0,0,9.06988208,0,7.664190544,1
clean_p_1698.jpg,0.945475744,0,0,0,0,6.496640201,0,8.695506595,1
clean_p_1699.jpg,12.13479424,1.839509102,0,0,0,8.993050751,0,7.063818289,1
clean_p_1700.jpg,1.013383419,0,0,0,0,6.676623789,0,7.054942741,1
clean_p_1701.jpg,1.040522007,1.062427907,0,0,0,9.214256562,0,7.302250207,1
clean_p_1702.jpg,1.087854893,1.37855438,0,0,0,6.378325712,0,6.685097145,1
clean_p_1703.jpg,1.049747807,0,0,0,0,4.497302075,0,6.968637077,1
clean_p_1704.jpg,10.65253424,0,0,0,0,5.477537946,3.553394285,5.627129186,1
clean_p_1705.jpg,12.58931578,1.853756477,0,0,0,7.228512569,0,7.350994796,1
clean_p_1706.jpg,1.109815623,0,0,0,0,9.356056421,0,9.351633029,1
clean_p_1707.jpg,1.052798926,0,0,0,0,4.1833362,0,7.712442246,1
clean_p_1708.jpg,5.697520313,4.030197746,0,0,0,7.368242424,0,8.410632101,1
clean_p_1709.jpg,1.083670146,0,0,0,0,5.022826331,0,10.39653977,1
clean_p_1710.jpg,22.6521455,2.10282682,0,0,0.463768585,9.232786403,0,6.348336899,1
clean_p_1711.jpg,1.036571658,0,0,0,0,7.778804353,0,7.032624356,1
clean_p_1712.jpg,1.048128611,0.996523621,0,0,0,5.795466344,0,7.266050795,1
clean_p_1713.jpg,1.064305915,0,0,0,0,6.440383503,0,5.788846028,1
clean_p_1714.jpg,0.980209878,0,0,0,0,6.971586501,0,6.369941474,1
clean_p_1715.jpg,0.956784103,0.756788327,0,0,0,8.78202844,0,7.206675362,1
clean_p_1716.jpg,1.002134158,0,0,0,0,5.668450502,0,6.418711218,1
clean_p_1717.jpg,0.969251134,0,0,0,0,4.816706279,0,7.384969567,1
clean_p_1718.jpg,1.041676735,0,0,0,3.017193868,7.057638478,0,7.829603471,1
clean_p_1719.jpg,11.09614376,2.325759113,0,0,1.180162258,6.94257942,0,7.864475531,1
clean_p_1720.jpg,14.8466544,0.378005118,0,0,1.324595642,7.13673089,0,4.983504755,1
clean_p_1721.jpg,19.83172958,0,0,0,3.739012143,5.324431413,0,12.0036192,1
clean_p_1722.jpg,1.087895703,0,0,0,0,2.427906034,4.497331853,7.199890347,1
clean_p_1723.jpg,1.034037674,0,0,0,0,1.969323275,0,10.9638,1
clean_p_1724.jpg,10.83185897,1.064996384,0,0,0.472470394,8.448165844,0,6.05565043,1
clean_p_1725.jpg,1.004184903,0,0,0,0,0,0,6.523821402,1
clean_p_1726.jpg,11.62074239,4.712006814,0,0,0,0.663979344,0,7.837065101,1
clean_p_1727.jpg,1.011629874,0,0,0,0,3.59738461,0,6.105937065,1
clean_p_1728.jpg,1.094756897,0,0,0,0,4.578426955,0,6.904834356,1
clean_p_1729.jpg,0.921702431,0,0,0,0,4.4542421,0,8.594864062,1
clean_p_1730.jpg,0.958883593,0,0,0,0,8.40050543,0,8.021036609,1
clean_p_1731.jpg,25.14887312,2.517480528,0,0,1.591511304,5.826128723,0,7.656139945,1
clean_p_1732.jpg,18.6467676,7.704166117,0,0,1.587401052,4.119201694,6.686440424,7.469307276,1
clean_p_1733.jpg,16.43919548,1.962255227,0,0,1.305027928,8.246039966,0,9.282646352,1
clean_p_1734.jpg,23.29142466,0,0,0,1.329405451,3.118220682,0,8.873834238,1
clean_p_1735.jpg,1.020796927,0,0,0,0,0,0,7.121839442,1
clean_p_1736.jpg,25.00357795,2.966791201,0,0,0.924481699,6.408549397,0,7.585360121,1
clean_p_1737.jpg,18.42487429,0.354142636,0,0,0.378005118,6.556436107,0,8.200568166,1
clean_p_1738.jpg,20.28978683,1.165910319,0,0,1.957744284,9.303181216,0,11.36156733,1
clean_p_1739.jpg,18.3299322,1.190550789,0,0,3.430566979,10.58210886,0,8.860873196,1
clean_p_1740.jpg,10.42589126,0,0,0,4.289602605,9.357539488,0,10.97450587,1
clean_p_1741.jpg,20.88380853,2.113660099,0,0,4.096211771,5.525823032,0,7.739683053,1
clean_p_1742.jpg,27.274063,1.795298025,0,0,0,5.051455338,0,9.033884457,1
clean_p_1743.jpg,6.455800344,0,0,0,0,0,0.378005118,7.834885967,1
clean_p_1744.jpg,21.91305191,0,0,0,0,6.111583257,0,7.185055511,1
clean_p_1745.jpg,11.36489639,1.190550789,0,0,4.989070962,8.014241415,0,7.931054761,1
clean_p_1746.jpg,19.06289807,2.390476538,0,0,1.866296556,7.960012779,0,7.371744171,1
clean_p_1747.jpg,20.5252758,2.00766665,0,0,0,5.696295784,0,6.67434722,1
clean_p_1748.jpg,21.69658397,0.396850263,0,0,3.366262988,6.958677328,0,9.394730896,1
clean_p_1749.jpg,14.32456881,0,0,0,3.254067814,8.637707247,0,7.421570002,1
clean_p_1750.jpg,17.43628837,0,0,0,5.112482788,11.13725203,0,11.18128763,1
clean_p_1751.jpg,23.4509134,0,0,0,0.396850263,4.223695302,0,8.71899248,1
clean_p_1752.jpg,22.11631472,0.81313708,0,0,0.378005118,4.600817811,0,7.516983577,1
clean_p_1753.jpg,23.65124416,2.562800398,0,0,0,5.418698266,0,7.19982614,1
clean_p_1754.jpg,21.20304345,2.238817864,0,0,0,7.396244382,0,8.567913068,1
clean_p_1755.jpg,18.6671591,1.356025142,0,0,0,4.881407714,0.712469913,7.330402347,1
clean_p_1756.jpg,28.68036576,1.47557896,0,0,2.195009304,6.292526377,2.855837698,7.527194678,1
clean_p_1757.jpg,22.73715834,1.953415142,0,0,2.613174013,6.179190551,0,7.12326516,1
clean_p_1758.jpg,25.67290262,2.115453493,0,0,0,6.182817258,0,9.053648391,1
clean_p_1759.jpg,1.021638461,0,0,0,0,0,0,7.474157092,1
clean_p_1760.jpg,15.367805,0,0,0,2.411486023,10.53921157,0,10.94901848,1
clean_p_1761.jpg,21.27985607,1.386722549,0,0,1.205007207,6.437896684,0,8.404738503,1
clean_p_1762.jpg,15.55576591,0.378005118,0,0,0,4.24364803,0,7.474955909,1
clean_p_1763.jpg,20.5838293,0,0,0,4.123065002,6.589976844,0,8.229047088,1
clean_p_1764.jpg,1.039843685,0,0,0,0,0,0,8.593382523,1
clean_p_1765.jpg,22.75237174,5.628054961,0,0,0,2.950499461,0,6.030599599,1
clean_p_1766.jpg,22.24082783,0,0,0,2.644041436,6.810454125,2.787815536,8.180808897,1
clean_p_1767.jpg,18.84795355,0.726037231,0,0,0,5.519284833,0,8.138338973,1
clean_p_1768.jpg,23.53840212,1.190550789,0,0,3.182875324,5.777103076,7.498563682,8.27787964,1
clean_p_1769.jpg,29.33502316,1.134015353,0,0,0.378005118,5.330876256,0,11.2007072,1
clean_p_1770.jpg,14.83219109,0.378005118,0,0,4.759564259,10.82222054,0.396850263,10.3281897,1
clean_p_1771.jpg,17.0604475,0,0,0,1.77988845,6.844427473,0,8.994106894,1
clean_p_1772.jpg,22.54267937,1.919160192,0,0,0,7.011944784,0,8.537373298,1
clean_p_1773.jpg,24.38914462,1.884593786,0,0,0,4.768935706,0,7.92174283,1
clean_p_1774.jpg,23.30999583,0,0,0,2.116497644,7.605724759,0,7.648972366,1
clean_p_1775.jpg,23.06116203,0,0,0,2.833108356,5.992773745,2.083288888,6.402261203,1
clean_p_1776.jpg,0.997062069,0,0,0,1.623132,0,4.090864198,7.796397358,1
clean_p_1777.jpg,1.086111057,1.981808389,0,0,0,8.554259637,0,5.535108898,1
clean_p_1778.jpg,25.55026237,2.36402628,0,0,0,4.853381433,0,7.31894862,1
clean_p_1779.jpg,27.89177584,4.291069868,0,0,3.418816027,5.477078133,0,7.503824742,1
clean_p_1780.jpg,24.77372922,2.890435234,0,0,0.942072021,6.812128328,0,7.422956799,1
clean_p_1781.jpg,12.62865479,0,0,0,0,9.57862138,0,8.750110623,1
clean_p_1782.jpg,20.12876737,3.149234992,0,0,0.354142636,5.76806409,0,6.416171867,1
clean_p_1783.jpg,26.72807584,2.790457566,0,0,3.630983382,6.351653088,0,7.401841893,1
clean_p_1784.jpg,26.65386531,2.436904273,0,0,0,9.015797815,0,8.643230012,1
clean_p_1785.jpg,18.41515345,0,0,0,3.84038614,5.304322931,0,6.877392288,1
clean_p_1786.jpg,15.90102871,0,0,0,5.594199954,10.78395275,0,9.806232039,1
clean_p_1787.jpg,7.716516428,0,0,0,6.638959768,10.08990193,0,9.619725131,1
clean_p_1788.jpg,18.78530732,1.181053713,0,0,0,5.549928928,0,12.03462437,1
clean_p_1789.jpg,14.48018475,0,0,0,4.1771251,9.090060647,0,8.928381943,1
clean_p_1790.jpg,23.26585299,0,0,0,4.571523182,6.394940355,0,8.88983624,1
clean_p_1791.jpg,15.72184277,1.531762299,0,0,3.766761373,12.21795182,0,10.36381284,1
clean_p_1792.jpg,1.033474336,0,0,0,0,0,2.822133555,5.889568398,1
clean_p_1793.jpg,1.053908801,0,0,0,0,0,0,6.904212267,1
clean_p_1794.jpg,1.06280266,0,0,0,0,7.733558848,0,7.474624549,1
clean_p_1795.jpg,1.02226559,0,0,0,0,6.22061977,0,6.489098438,1
clean_p_1796.jpg,0.966792381,0,0,0,0,7.924924407,0,7.842291746,1
clean_p_1797.jpg,9.623331582,0,0,0,0,1.59974953,0,7.388580627,1
clean_p_1798.jpg,8.627911417,0,0,0,1.165910319,10.5222089,0.793700526,9.718228408,1
clean_p_1799.jpg,15.3492883,0,0,0,1.266982871,10.75507785,0,7.298799784,1
clean_p_1800.jpg,1.046707785,0,0,0,1.549727067,6.434358343,0,6.931319687,1
clean_p_1801.jpg,27.7339219,2.261509807,0,0,0.693361274,7.613781361,0,6.412638393,1
clean_p_1802.jpg,15.64620466,2.254866176,0,0,0,6.913265146,0,6.377657873,1
clean_p_1803.jpg,18.06985866,2.147580141,0,0,0,4.534590668,0,6.944783931,1
clean_p_1804.jpg,1.123708437,0,0,0,0,6.127668054,0,7.088249993,1
clean_p_1805.jpg,6.700203494,0.720641974,0,0,0,7.97434744,0,7.201698358,1
clean_p_1806.jpg,6.436391473,0,0,0,0,7.215289725,0,7.090217069,1
clean_p_1807.jpg,18.43982346,0,0,0,3.103745859,7.107609642,5.329007633,6.422572345,1
clean_p_1808.jpg,1.103033179,0,0,0,0,5.708712151,0,6.446956486,1
clean_p_1809.jpg,1.024420766,2.28387594,0,0,0,1.577260833,0,7.949372889,1
clean_p_1810.jpg,19.41065636,1.307905911,0,0,0,4.875497966,0,6.762714768,1
clean_p_1811.jpg,0.910970035,0,0,0,0,5.951884679,0,7.528787084,1
clean_p_1812.jpg,0.969285887,0,0,0,0,0,0,6.765367406,1
clean_p_1813.jpg,0.960255013,0,0,0,0,5.853019262,0,7.029690746,1
clean_p_1814.jpg,0.888941167,0,0,0,0,0,0,7.207236758,1
clean_p_1815.jpg,0.970046743,0,0,0,0,5.998521758,0,5.888722855,1
clean_p_1816.jpg,0.922224368,0,0,0,0,2.994525004,0,7.44139543,1
clean_p_1817.jpg,0.963016409,0,0,0,0,5.753179825,0,7.441266972,1
clean_p_1818.jpg,1.124658256,0,0,0,0,4.331435986,0,5.937935431,1
clean_p_1819.jpg,26.7838927,2.601141351,0,0,0,7.566343688,0,5.005298699,1
clean_p_1820.jpg,4.866710583,0.378005118,0,0,0,6.673660567,0,6.12163458,1
clean_p_1821.jpg,1.023408311,0.396850263,0,0,0,7.043446312,0,6.943731677,1
clean_p_1822.jpg,27.44819636,2.020885592,0,0,0,5.399248046,0,6.863627808,1
clean_p_1823.jpg,1.125228303,0,0,0,0,7.368274739,0,7.271348205,1
clean_p_1824.jpg,1.045745148,0,0,0,0,7.664585796,0,7.684259359,1
clean_p_1825.jpg,8.165676424,0.721124785,0,0,0,9.493462703,0,8.878965589,1
clean_p_1826.jpg,0.998295876,0,0,0,0,5.354915401,0,9.593095397,1
clean_p_1827.jpg,0.992493835,0,0,0,0,0,0,8.539545761,1
clean_p_1828.jpg,1.103010444,0,0,0,0,7.133277429,0,8.864174195,1
clean_p_1829.jpg,14.84307572,1.587401052,0,0,3.68995182,9.590874996,6.349604208,8.241532096,1
clean_p_1830.jpg,1.024457719,0,0,0,0,7.492925436,0,8.921093202,1
clean_p_1831.jpg,1.042492713,0,0,0,2.482189296,7.732094215,0,8.840203772,1
clean_p_1832.jpg,3.368746464,0,0,0,5.418672831,9.033627759,0,10.93049103,1
clean_p_1833.jpg,5.669202926,0,0,0,4.038434807,10.95694561,0,6.861472187,1
clean_p_1834.jpg,1.200190742,0,0,0,0,0,0,8.057008393,1
clean_p_1835.jpg,13.7316051,0,0,0,2.321105617,9.56278024,0,7.816511217,1
clean_p_1836.jpg,24.80958364,0.728559585,0,0,1.893912948,7.054891996,0,5.679810768,1
clean_p_1837.jpg,1.083273571,0,0,0,0,9.765305391,0,9.290817796,1
clean_p_1838.jpg,0.956256739,0,0,0,0,7.213425015,0,10.13379092,1
clean_p_1839.jpg,0.928249571,0,0,0,0,11.08003943,0,8.847429846,1
clean_p_1840.jpg,8.46072884,0,0,0,3.675573169,7.950347713,0,9.672057005,1
clean_p_1841.jpg,1.044792549,1.023632546,0,0,0,8.098734805,0,6.737800602,1
clean_p_1842.jpg,1.025321687,0,0,0,0,6.427660167,0,8.585996268,1
clean_p_1843.jpg,1.080266899,0,0,0,0,0,0,6.647294694,1
clean_p_1844.jpg,24.68170209,2.493589569,0,0,0,3.856058996,0,7.792071637,1
clean_p_1845.jpg,0.957069018,0,0,0,0,0,0,8.694768075,1
clean_p_1846.jpg,1.063812313,0,0,0,0,0,0,8.616235839,1
clean_p_1847.jpg,12.62799113,0,0,0,5.198771881,6.261168533,0,9.653260432,1
clean_p_1848.jpg,1.013200539,0,0,0,0,2.720028306,0,7.431191561,1
clean_p_1849.jpg,1.038459307,0,0,0,0,0,0,7.677367501,1
clean_p_1850.jpg,0.961305096,0,0,0,0,0,0,7.845007913,1
clean_p_1851.jpg,1.090473992,0,0,0,0,0,0,9.128623386,1
clean_p_1852.jpg,26.30714237,2.143700039,0,0,0,6.509853162,0,6.941088264,1
clean_p_1853.jpg,1.100440247,0,0,0,0,6.98631967,0,7.427794351,1
clean_p_1854.jpg,18.88012695,2.972874244,0,0,5.641502696,7.100613355,0,9.808828016,1
clean_p_1855.jpg,1.248213393,0,0,0,0,6.169604822,0,9.786146171,1
clean_p_1856.jpg,26.22324049,4.626520576,0,0,2.890547032,6.894314652,0,7.891983528,1
clean_p_1857.jpg,1.484788615,0.354563378,0,0,6.931425274,13.29634294,0,10.20398501,1
clean_p_1858.jpg,1.232020101,0,0,0,0.415552579,8.975517741,0,7.43779244,1
clean_p_1859.jpg,1.173233356,0,0,0,0,0,0,4.653648543,1
clean_p_1860.jpg,12.30656152,0,0,0,3.295064059,9.742469457,0,7.224178757,1
clean_p_1861.jpg,11.88110742,0,0,0,0,10.70586072,0,7.584504784,1
clean_p_1862.jpg,33.26272014,0,0,0,1.839790835,10.65482861,0,5.306068122,1
clean_p_1863.jpg,22.92240339,6.022499624,0,0,3.045544216,14.30040636,0,11.92581599,1
clean_p_1864.jpg,1.197575579,0.801762449,0,0,0,8.958156155,0,11.68486754,1
clean_p_1865.jpg,30.50348558,2.975590784,0,0,0,11.37828022,0,11.11244148,1
clean_p_1866.jpg,11.52491598,1.926434587,0,0,1.190550789,10.07055442,0,10.00548306,1
